Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,target
2,75.0,0,0.0,26,2058.3,0.0,0.0125,8.524548919,0.0,7,1,1,9,8,0,False,True
12,264.9,2,11.0,24,1032.3,0.020430108,0.036190476,0.0,0.0,1,1,1,9,1,2,True,False
6,79.25,0,0.0,13,150.1666667,0.0,0.012631579,0.0,0.0,1,1,1,1,3,0,False,False
7,177.5,6,312.0,40,1123.050824,0.008680556,0.024695767,0.0,0.0,1,1,1,3,2,2,False,False
0,0.0,0,0.0,33,1475.254167,0.0,0.015530303,9.429362483,0.0,7,3,2,4,2,2,True,False
9,98.26666667,3,144.5,37,1630.137415,0.019565217,0.038037998,0.0,0.0,7,3,2,7,3,2,False,True
2,96.75,0,0.0,103,3216.920172,0.012190476,0.030754266,0.0,0.0,1,2,2,6,2,2,True,False
0,0.0,0,0.0,18,623.725,0.016666667,0.055396825,0.0,0.0,1,2,2,6,2,2,False,False
3,52.5,0,0.0,139,3674.737578,0.002142857,0.011897444,17.50624004,0.0,7,2,2,2,10,2,False,True
8,275.75,1,97.0,204,5209.820361,0.002571429,0.015411986,0.0,0.0,7,2,2,1,2,2,False,False
4,121.5,0,0.0,2,34.0,0.0,0.023809524,0.0,0.0,7,2,2,9,8,0,False,False
1,73.0,0,0.0,32,593.0,0.0,0.013541667,0.0,0.0,7,2,2,3,6,2,False,False
0,0.0,0,0.0,25,1344.291667,0.0,0.008695652,0.0,0.0,7,2,4,1,8,2,False,False
4,65.5,0,0.0,23,783.75,0.007692308,0.030769231,0.0,0.0,7,2,5,3,1,2,True,True
0,0.0,0,0.0,38,1656.615043,0.018421053,0.04154591,0.0,0.0,1,3,2,2,2,2,True,False
0,0.0,1,118.0,14,224.3916667,0.047619048,0.063265306,0.0,0.0,7,3,2,1,2,2,False,False
0,0.0,0,0.0,5,135.75,0.04,0.053333333,0.0,0.0,1,2,2,3,2,0,False,False
0,0.0,0,0.0,54,1441.636905,0.008461538,0.004290709,0.0,0.0,7,1,1,1,2,2,False,False
0,0.0,0,0.0,18,909.75,0.022222222,0.048148148,0.0,0.0,7,3,2,1,3,2,False,False
1,21.0,0,0.0,13,1474.5,0.0,0.016666667,69.46175766,0.0,1,2,2,4,3,2,False,True
6,94.1,0,0.0,92,4212.141886,0.008333333,0.021875,6.664927724,0.0,7,1,1,1,2,2,True,True
11,194.575,0,0.0,81,2126.077501,0.011728395,0.02129074,0.0,0.0,7,3,2,1,2,2,True,False
7,114.75,1,15.75,21,1615.660256,0.0,0.009937888,0.0,0.0,1,2,2,8,2,0,True,False
8,199.625,2,10.0,81,4272.607937,0.002352941,0.018627451,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,10,242.5833333,0.0,0.026666667,0.0,0.0,1,2,2,7,2,0,False,False
6,101.625,0,0.0,140,7097.582291,0.003448276,0.009952433,21.88856759,0.0,7,2,2,3,13,2,False,True
2,20.14285714,0,0.0,4,33.14285714,0.0,0.039814815,0.0,0.0,1,3,2,1,10,2,False,False
0,0.0,0,0.0,36,572.9,0.011111111,0.038888889,0.0,0.0,1,2,2,3,2,2,False,False
5,71.08333333,0,0.0,24,1249.708333,0.0,0.005128205,52.28491058,0.0,1,2,2,3,2,0,False,True
1,73.0,0,0.0,12,2156.5,0.018181818,0.027272727,68.88769355,0.0,7,3,2,1,2,0,False,True
15,677.1911765,0,0.0,152,3561.130212,0.0,0.008686559,5.731607803,0.0,1,2,2,6,1,2,False,True
1,8.0,1,15.0,58,2801.75119,0.010526316,0.016374269,7.267034211,0.0,1,3,2,4,2,2,False,False
1,20.0,0,0.0,38,1264.0,0.0,0.028947368,31.48142512,0.0,1,2,6,9,3,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,2,7,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,4,11,2,True,False
8,91.0,0,0.0,45,3007.6875,0.012765957,0.012907801,0.0,0.0,1,3,2,6,10,2,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,2,2,3,1,2,False,False
4,67.41666667,0,0.0,17,523.5416667,0.023333333,0.057,30.68883081,0.0,1,2,2,5,1,2,False,False
5,72.5,0,0.0,35,2429.8125,0.0,0.023684211,102.4922188,0.0,7,2,2,2,1,2,False,True
5,173.1666667,2,24.5,30,1288.733333,0.0,0.013376623,54.121714,0.0,7,1,2,3,2,2,True,False
5,42.0,0,0.0,232,5932.596554,0.002564103,0.014824296,0.0,0.0,7,2,2,1,2,2,False,True
0,0.0,0,0.0,6,89.66666667,0.0,0.033333333,0.0,0.0,7,2,10,3,3,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,2,8,11,2,False,False
0,0.0,0,0.0,19,866.3333333,0.0,0.025,14.58941181,0.0,1,2,4,3,2,2,True,False
8,258.1444444,1,0.0,81,1878.996825,0.002325581,0.019277493,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,39,1208.333333,0.0,0.01025641,0.0,0.0,7,1,1,4,1,2,True,False
3,49.5,1,0.0,50,1570.362302,0.008959436,0.027766386,1.818480813,0.0,7,3,2,1,10,2,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,8,13,9,20,1,False,False
0,0.0,0,0.0,69,5793.52381,0.0,0.007835821,0.0,0.0,7,2,2,1,8,0,False,False
0,0.0,0,0.0,30,1661.833333,0.027222222,0.071666667,0.0,0.0,1,2,2,3,1,2,False,False
0,0.0,0,0.0,5,270.5833333,0.04,0.07,0.0,0.0,1,1,1,5,8,2,True,False
2,14.75,0,0.0,32,839.4305556,0.012903226,0.028602151,13.91276554,0.0,7,2,2,6,1,2,False,True
0,0.0,0,0.0,6,903.3571429,0.054545455,0.054385965,0.0,0.0,1,3,3,1,3,2,False,False
1,5.0,0,0.0,47,1480.233333,0.010416667,0.027824074,15.15643787,0.0,7,2,2,1,3,2,True,True
0,0.0,0,0.0,8,332.0,0.0,0.028571429,14.1273698,0.0,7,1,2,4,8,0,True,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,3,2,3,10,1,False,False
5,104.875,0,0.0,39,805.625,0.0,0.020905923,2.217029402,0.0,1,2,2,2,2,2,False,False
0,0.0,0,0.0,13,555.5029412,0.036363636,0.020095694,47.99199256,0.0,7,4,2,4,2,0,False,True
3,135.5,0,0.0,30,2040.166667,0.0,0.022727273,4.350513745,0.0,1,2,2,8,2,2,False,True
0,0.0,0,0.0,47,2493.985714,0.017021277,0.032056738,0.0,0.0,1,2,4,9,1,2,False,True
0,0.0,0,0.0,4,46.75,0.0,0.05,0.0,0.0,7,1,1,3,3,2,False,False
0,0.0,0,0.0,4,54.5,0.1,0.15,0.0,0.0,7,2,2,1,10,2,False,False
0,0.0,0,0.0,38,624.5,0.005263158,0.021052632,0.0,0.0,7,4,1,9,3,2,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,7,3,2,1,13,2,False,False
4,109.3333333,1,118.0,34,1573.895833,0.015,0.019055556,0.0,0.0,7,3,2,4,3,2,True,False
0,0.0,2,6.0,50,3831.1,0.0,0.017307692,0.0,0.0,7,2,2,1,10,2,False,False
0,0.0,0,0.0,7,1264.833333,0.073376623,0.075604396,0.0,0.0,1,3,2,1,13,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,4,3,1,2,False,False
4,72.5,0,0.0,95,2354.979058,0.00137457,0.005695387,5.214690992,0.0,1,3,2,1,2,2,True,False
1,0.0,0,0.0,2,66.5,0.0,0.1,0.0,0.0,1,2,2,9,2,2,True,False
2,13.0,0,0.0,3,200.0,0.0,0.05,0.0,0.0,1,2,2,1,8,0,False,False
5,136.0,1,13.0,85,2155.653752,0.005998168,0.019225201,3.920321611,0.0,7,1,1,1,2,2,True,True
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,1,10,2,False,False
0,0.0,0,0.0,31,1625.583333,0.0,0.009677419,0.0,0.0,1,4,2,1,8,0,False,False
0,0.0,0,0.0,48,4152.083333,0.00625,0.028125,0.0,0.0,7,2,2,1,1,2,True,False
7,155.9,0,0.0,25,1400.958333,0.0,0.029012346,14.11909834,0.0,1,2,4,7,1,2,False,False
13,210.427451,9,435.45,154,6515.45431,0.00867052,0.017328726,2.982410939,0.0,7,3,2,1,2,2,False,True
1,40.5,0,0.0,7,170.0,0.0,0.016666667,0.0,0.0,1,2,4,1,2,2,False,False
3,115.0,0,0.0,6,132.75,0.0,0.022222222,0.0,0.0,1,1,1,7,2,0,True,False
1,8.0,0,0.0,10,109.1944444,0.04,0.06,0.0,0.0,1,1,1,7,3,2,True,False
0,0.0,0,0.0,3,15.0,0.066666667,0.133333333,0.0,0.0,7,2,2,1,3,2,False,False
0,0.0,0,0.0,2,242.5,0.0,0.05,0.0,0.0,1,8,13,9,20,1,False,False
0,0.0,0,0.0,16,385.5,0.0,0.0125,0.0,0.0,1,2,2,4,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,7,11,2,True,False
1,0.0,1,13.83333333,65,3174.088455,0.017014925,0.040540739,0.0,0.0,1,3,2,2,13,2,True,False
5,286.4642857,1,29.5,64,2058.604545,0.008955224,0.009549977,6.49391045,0.0,7,3,2,3,10,2,False,True
0,0.0,0,0.0,41,1837.204167,0.027642276,0.066547107,0.0,0.0,7,2,2,1,3,2,False,False
0,0.0,0,0.0,38,1326.430556,0.005263158,0.016666667,0.0,0.0,7,1,1,1,2,2,False,False
0,0.0,0,0.0,39,2558.5,0.0,0.010810811,0.0,0.0,7,4,2,2,10,2,False,False
3,142.5,0,0.0,48,1052.255952,0.004347826,0.013043478,0.0,0.0,7,1,8,6,11,2,False,False
0,0.0,0,0.0,200,6867.193847,0.006408856,0.024587384,0.0,0.0,7,2,2,1,2,2,False,False
2,79.0,0,0.0,47,1366.058333,0.008510638,0.034751773,21.23960367,0.0,1,2,2,1,2,0,False,False
2,334.25,4,92.16666667,2,70.75,0.0,0.00952381,0.0,0.0,1,1,1,3,10,0,True,False
0,0.0,1,33.75,72,1460.908333,0.0,0.014851055,0.0,0.0,7,1,1,1,2,2,False,True
0,0.0,0,0.0,36,2070.325,0.008333333,0.030925926,0.0,0.0,1,1,1,1,2,2,False,False
0,0.0,1,0.0,2,0.0,0.2,0.2,0.0,0.0,7,1,1,1,15,2,False,False
9,739.125,0,0.0,19,1655.190476,0.0,0.022666667,27.97007005,0.0,1,1,1,7,2,0,False,False
0,0.0,0,0.0,16,306.5,0.0,0.015625,0.0,0.0,1,1,1,4,2,2,True,False
11,334.1666667,2,34.0,140,4817.369546,0.002684564,0.009552573,11.97037051,0.0,7,2,2,9,2,2,False,False
4,62.66666667,0,0.0,82,1805.277375,0.0,0.023295607,0.0,0.0,1,1,1,2,2,2,False,False
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,7,2,2,1,1,2,False,False
4,55.575,0,0.0,4,42.575,0.0,0.011428571,0.0,0.0,7,1,1,1,8,0,False,False
0,0.0,0,0.0,21,1050.25,0.0,0.028571429,0.0,0.0,7,2,2,6,2,2,True,False
0,0.0,0,0.0,11,577.75,0.018181818,0.033333333,0.0,0.0,7,3,2,1,3,2,False,False
4,562.0,0,0.0,22,1945.5,0.0,0.008333333,0.0,0.0,1,2,2,1,2,2,False,False
0,0.0,0,0.0,33,2861.966667,0.0,0.034375,0.0,0.0,7,2,2,9,2,2,False,False
0,0.0,0,0.0,56,2749.15,0.000595238,0.023809524,0.0,0.0,7,2,2,1,8,2,False,True
4,79.25,5,500.8,39,1080.875,0.010638298,0.024964539,20.06500939,0.0,7,2,5,1,2,2,False,True
3,155.6078431,1,14.0,108,2942.021588,0.00025974,0.013002525,7.890931935,0.0,1,1,1,2,10,2,False,True
1,5.0,0,0.0,37,2235.828084,0.0,0.010810811,50.07598981,0.0,7,2,5,7,10,2,False,True
1,6.0,0,0.0,14,1183.0,0.0,0.004761905,17.5336164,0.0,7,2,2,6,10,0,True,True
0,0.0,0,0.0,8,704.1666667,0.0125,0.035416667,0.0,0.0,7,3,2,1,3,2,False,False
8,440.4615385,1,0.0,89,3236.865632,0.012544803,0.027526998,7.329008963,0.0,7,1,1,1,10,2,True,False
8,459.3333333,0,0.0,25,2408.815476,0.0,0.008333333,81.19520286,0.0,7,3,2,7,8,2,True,True
0,0.0,1,9.0,48,1512.75,0.004081633,0.033469388,0.0,0.0,7,2,2,1,2,2,False,True
0,0.0,0,0.0,21,591.9,0.03015873,0.057142857,0.0,0.0,1,1,2,1,1,2,True,False
15,572.5833333,2,37.5,318,13717.40205,0.004176829,0.015642808,45.15513521,0.0,7,2,2,1,2,2,False,True
0,0.0,0,0.0,4,18.0,0.0,0.075,0.0,0.0,1,3,2,2,3,0,False,False
0,0.0,0,0.0,3,402.0,0.0,0.066666667,0.0,0.0,7,4,2,3,2,2,False,True
0,0.0,0,0.0,6,306.25,0.053571429,0.052592593,0.0,0.0,7,3,2,1,13,2,False,False
3,96.0,0,0.0,12,175.175,0.02,0.031111111,0.0,0.0,1,3,2,8,2,0,False,False
0,0.0,0,0.0,9,668.0,0.0,0.022222222,0.0,0.0,7,2,4,9,6,2,False,False
0,0.0,0,0.0,11,332.2916667,0.0,0.009090909,0.0,0.0,1,2,2,2,2,2,False,False
13,301.5616883,1,14.0,55,3328.903752,0.007936508,0.014212018,38.60204838,0.0,7,1,1,1,2,2,False,False
3,34.25,2,17.0,60,2335.125,0.0015625,0.01875,0.0,0.0,1,2,2,1,2,2,True,False
0,0.0,0,0.0,28,950.8166667,0.032183908,0.046360153,0.0,0.0,1,3,2,1,1,2,False,False
11,286.9333333,0,0.0,119,7609.82065,0.0032,0.015231111,0.0,0.0,1,2,2,3,1,2,False,False
0,0.0,0,0.0,37,1156.416667,0.0,0.011111111,0.0,0.0,7,1,1,9,2,2,True,False
7,198.2585034,4,492.9,81,2237.757205,0.007231405,0.018203638,3.0265717,0.0,7,3,2,3,6,2,True,False
1,76.75,0,0.0,33,1356.458333,0.0,0.020833333,0.0,0.0,7,2,2,1,10,2,True,False
1,25.5,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,7,1,1,8,8,0,False,True
1,27.33333333,0,0.0,3,20.0,0.028571429,0.085714286,0.0,0.0,7,1,1,4,8,2,False,False
0,0.0,0,0.0,11,461.0,0.036363636,0.054545455,0.0,0.0,1,2,2,5,6,2,False,False
0,0.0,0,0.0,16,1773.25,0.04375,0.072916667,0.0,0.0,7,2,2,3,13,2,False,False
0,0.0,0,0.0,7,914.5,0.0,0.028571429,0.0,0.0,7,2,2,2,1,2,False,False
0,0.0,0,0.0,27,468.5416667,0.014814815,0.022222222,0.0,0.0,1,3,2,3,3,2,True,False
1,4.0,0,0.0,30,1409.53355,0.0,0.028,0.0,0.0,7,3,2,3,2,2,True,False
3,182.6428571,3,119.375,64,2671.06994,0.000275482,0.017352092,37.59646822,0.0,7,2,5,6,2,2,False,True
0,0.0,0,0.0,3,70.0,0.0,0.066666667,0.0,0.0,7,1,1,2,2,0,True,False
11,227.2272727,0,0.0,44,2038.052273,0.007719298,0.028421053,0.0,0.0,7,2,2,3,8,2,True,False
6,91.75,0,0.0,11,380.6666667,0.0,0.005128205,0.0,0.0,1,2,2,1,2,2,True,False
3,37.5,0,0.0,18,607.5,0.0,0.010526316,361.7637419,0.0,7,2,2,3,2,0,False,True
16,427.0666667,3,111.0,122,3492.316304,0.006547137,0.015792367,86.57772177,0.0,7,1,1,1,3,2,False,False
9,65.16666667,0,0.0,123,5969.573168,0.001538462,0.013923077,10.69237969,0.0,7,2,1,1,2,0,False,True
0,0.0,0,0.0,113,5178.531731,0.003896104,0.030191572,0.0,0.0,7,2,2,3,2,2,False,True
3,92.75,2,7.0,23,1347.9625,0.008333333,0.020833333,32.4141704,0.0,7,2,2,6,2,2,False,False
0,0.0,0,0.0,22,1368.0,0.004545455,0.013636364,0.0,0.0,7,2,5,7,3,2,False,False
6,138.5,0,0.0,27,546.6071429,0.013095238,0.034702381,0.0,0.0,1,1,8,1,2,2,False,False
0,0.0,0,0.0,16,1558.25,0.0,0.013244048,0.0,0.0,7,3,2,3,2,0,True,False
0,0.0,1,98.66666667,94,3085.25,0.0,0.00609319,0.0,0.0,7,2,2,2,3,2,False,False
3,163.3333333,0,0.0,96,1949.647252,0.00742268,0.014405743,0.0,0.0,1,1,1,1,1,2,False,False
1,65.5,0,0.0,51,1544.855159,0.012244898,0.027755102,0.0,0.0,7,3,2,1,1,2,True,False
0,0.0,0,0.0,2,155.5,0.1,0.15,0.0,0.0,1,3,2,3,1,2,True,False
3,21.0,0,0.0,109,2587.530411,0.0,0.01036036,0.0,0.0,7,2,2,1,3,2,False,True
3,1528.25,2,91.0,60,1548.08631,0.006349206,0.025925926,22.92341151,0.0,7,1,1,1,2,2,True,False
0,0.0,3,38.5,97,1835.556213,0.019984314,0.031314735,0.0,0.0,7,1,1,3,2,2,True,False
0,0.0,0,0.0,27,867.7777778,0.0,0.004487179,0.0,0.0,1,2,2,3,1,0,False,False
4,31.70833333,1,4.0,51,946.3934211,0.02254902,0.035630252,10.37175846,0.0,7,1,1,3,2,2,False,False
4,52.66666667,0,0.0,41,2303.183333,0.005714286,0.015873016,0.0,0.0,1,2,2,1,2,2,True,False
0,0.0,0,0.0,11,925.8988095,0.02,0.02952381,0.0,0.0,7,3,2,2,2,2,False,False
0,0.0,0,0.0,10,130.75,0.04,0.076666667,0.0,0.0,7,3,2,1,3,2,False,False
7,644.5,2,166.5,31,1629.641667,0.0,0.026063126,0.0,0.0,1,2,2,4,2,2,False,False
4,76.0,0,0.0,186,5106.262991,0.003723404,0.023642242,0.0,0.0,7,2,2,3,2,2,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,2,4,1,2,False,False
0,0.0,0,0.0,11,382.25,0.018181818,0.063636364,0.0,0.0,1,2,2,3,2,2,False,False
3,30.5,0,0.0,79,2431.242995,0.0,0.005590278,0.0,0.0,7,2,2,2,6,2,False,False
2,33.5,0,0.0,23,398.4,0.0,0.017391304,0.0,0.0,1,2,2,3,6,2,False,False
0,0.0,0,0.0,3,62.25,0.0,0.066666667,0.0,0.0,1,1,1,7,2,2,False,False
0,0.0,1,35.5,130,3313.455754,0.007633588,0.028972728,0.0,0.0,7,2,2,1,2,2,True,False
0,0.0,0,0.0,2,96.0,0.0,0.05,0.0,0.0,7,2,4,3,2,0,False,False
0,0.0,0,0.0,8,126.25,0.0,0.05,0.0,0.0,1,2,2,3,2,0,True,False
7,201.5625,1,2.0,95,5696.165963,0.004081633,0.023369348,19.34978396,0.0,7,2,4,3,10,2,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,7,10,2,True,False
5,235.625,1,0.0,14,629.2916667,0.0,0.0275,0.0,0.0,7,2,4,1,8,2,False,False
0,0.0,0,0.0,29,819.5892857,0.003448276,0.025448823,0.0,0.0,7,3,2,1,3,2,False,False
8,636.0,0,0.0,52,3374.016667,0.0,0.003703704,108.0893873,0.0,7,2,2,3,13,2,False,True
0,0.0,0,0.0,6,66.25,0.0,0.066666667,0.0,0.0,7,2,2,9,1,2,False,False
0,0.0,0,0.0,12,748.25,0.016666667,0.022222222,0.0,0.0,7,1,2,1,2,2,True,False
3,27.0,0,0.0,10,1579.375,0.0125,0.06,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,2,11.0,0.088888889,0.188888889,0.0,0.0,1,2,2,2,2,2,True,False
0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,7,3,2,3,3,2,False,False
6,162.7,6,205.0,52,2983.358135,0.010112994,0.017261259,17.4767153,0.0,7,3,2,4,2,2,False,False
5,122.1,3,158.5,167,8701.851617,0.002401067,0.012477354,0.0,0.0,7,2,2,1,2,2,False,False
7,79.5,2,31.5,65,5410.956705,0.002898551,0.019031516,0.0,0.0,7,2,2,3,2,2,False,False
1,30.5,0,0.0,34,1333.166667,0.0,0.006060606,8.754045182,0.0,1,2,2,7,2,0,False,True
0,0.0,0,0.0,44,1975.825,0.0,0.032142857,0.0,0.0,1,2,4,1,1,2,False,False
12,225.25,1,0.0,129,3367.041281,0.001428571,0.018456829,1.03529974,0.0,7,2,4,1,10,2,False,True
5,98.0,0,0.0,6,60.0,0.05,0.0525,0.0,0.0,1,3,2,5,2,2,False,False
0,0.0,0,0.0,7,2478.0,0.028571429,0.057142857,0.0,0.0,7,2,2,1,11,2,True,True
0,0.0,0,0.0,63,1401.50873,0.0,0.003225806,88.95486906,0.0,7,1,1,1,7,2,False,True
3,103.0833333,2,39.25,39,1406.95,0.01533101,0.039562226,5.606382766,0.0,7,3,2,5,2,2,False,False
0,0.0,0,0.0,69,2243.676587,0.0,0.002985075,97.9922066,0.0,7,2,2,2,2,2,False,True
0,0.0,0,0.0,6,185.5,0.016666667,0.05,0.0,0.0,1,2,2,3,8,0,False,False
0,0.0,0,0.0,61,1964.847222,0.021311475,0.041065574,0.0,0.0,7,3,2,2,13,2,False,False
0,0.0,0,0.0,39,4022.0,0.0,0.034188034,0.0,0.0,7,2,2,6,1,2,False,False
11,347.7916667,0,0.0,91,2434.144872,0.002020202,0.019021966,10.51901813,0.0,1,2,2,4,3,2,False,False
7,218.8333333,0,0.0,33,916.4583333,0.0,0.013333333,0.0,0.0,1,2,2,1,2,2,False,False
0,0.0,0,0.0,4,132.5,0.175,0.183333333,0.0,0.0,7,3,2,4,13,2,True,False
0,0.0,0,0.0,2,442.5,0.0,0.1,0.0,0.0,1,4,2,4,3,2,False,False
0,0.0,0,0.0,81,1950.840873,0.004938272,0.024773663,0.0,0.0,7,2,2,1,2,2,False,True
0,0.0,0,0.0,3,116.75,0.0,0.066666667,0.0,0.0,7,3,2,1,10,2,True,False
6,171.5,3,178.5,26,1565.958333,0.005882353,0.017647059,8.045767732,0.0,7,2,2,4,2,2,False,True
1,8.0,2,61.5,31,1126.25,0.0,0.024242424,0.0,0.0,7,4,2,1,2,2,False,False
0,0.0,0,0.0,4,121.75,0.0,0.05,0.0,0.0,1,1,8,9,2,2,False,False
0,0.0,0,0.0,9,165.5833333,0.007407407,0.06,0.0,0.0,1,3,2,1,3,2,False,False
1,0.0,3,447.5,27,1381.75,0.006896552,0.034482759,0.0,0.0,7,2,2,1,2,2,True,False
0,0.0,2,478.9166667,5,204.0,0.057142857,0.104081633,0.0,0.0,7,3,2,1,13,2,False,False
1,17.0,0,0.0,17,1340.583333,0.047058824,0.071568627,0.0,0.0,7,3,2,1,2,2,False,True
1,75.0,0,0.0,19,1773.375,0.011764706,0.030392157,28.11635484,0.0,7,2,2,1,13,2,False,True
8,388.7916667,1,944.75,17,1464.416667,0.019047619,0.034920635,0.0,0.0,7,1,1,4,3,2,False,False
7,146.7,5,195.0,42,1717.666667,0.001960784,0.029981326,0.0,0.0,1,2,2,1,2,2,False,False
4,190.0,0,0.0,53,1328.626894,0.017857143,0.022238793,0.0,0.0,1,1,1,1,10,2,True,False
0,0.0,0,0.0,27,1009.375,0.007407407,0.040740741,0.0,0.0,7,2,2,1,2,0,True,True
0,0.0,0,0.0,7,340.5,0.0,0.028571429,0.0,0.0,7,2,4,4,2,0,True,False
1,9.0,0,0.0,10,219.5,0.0,0.027272727,0.0,0.0,1,2,2,1,11,2,False,False
6,152.0,0,0.0,17,450.75,0.028571429,0.052380952,14.10739957,0.0,7,1,8,3,11,2,False,True
0,0.0,0,0.0,14,684.75,0.0,0.014285714,0.0,0.0,7,2,2,9,2,2,False,False
0,0.0,0,0.0,27,1224.541667,0.0,0.024691358,0.0,0.0,1,4,2,1,2,0,True,False
0,0.0,0,0.0,87,1197.700198,0.0,0.002352941,38.00063931,0.0,7,2,2,1,2,0,False,True
0,0.0,0,0.0,3,16.0,0.066666667,0.133333333,0.0,0.0,1,2,4,7,3,2,False,False
6,185.9904762,5,111.1666667,179,10415.78364,0.002551834,0.020876741,18.08361086,0.0,7,2,2,3,2,2,True,False
6,114.2591575,9,352.0833333,119,6245.704152,0.003125,0.012179841,32.32493691,0.0,1,3,2,1,2,2,True,True
7,399.25,1,298.0,85,2409.875,0.006818182,0.017267562,10.1319644,0.0,1,3,2,1,2,2,False,False
0,0.0,0,0.0,52,2004.708333,0.0,0.019337607,0.0,0.0,1,2,2,3,1,2,False,False
0,0.0,0,0.0,22,903.4305556,0.00952381,0.021428571,0.0,0.0,7,2,2,7,8,2,False,False
5,943.0,2,16.0,7,935.6666667,0.0,0.0375,0.0,0.0,7,2,2,3,6,2,True,True
1,73.0,0,0.0,23,1280.45,0.0,0.008695652,36.54680355,0.0,1,2,4,1,2,0,False,True
0,0.0,0,0.0,11,257.75,0.0,0.024242424,0.0,0.0,1,3,2,2,2,0,False,False
7,253.1,0,0.0,40,1591.888095,0.0,0.012186396,48.66217061,0.0,1,2,2,3,2,2,True,True
0,0.0,0,0.0,8,123.0,0.025,0.029166667,0.0,0.0,7,3,2,3,11,2,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,4,1,2,False,False
2,20.0,0,0.0,15,1839.25,0.0,0.004444444,0.0,0.0,7,2,2,9,2,2,False,False
3,163.375,0,0.0,4,24.0,0.0,0.028571429,0.0,0.0,7,2,2,1,3,2,True,False
0,0.0,0,0.0,6,114.4166667,0.0,0.016666667,0.0,0.0,7,3,2,1,6,0,True,False
5,448.5,4,52.0,81,2537.807082,0.013793103,0.028674678,0.0,0.0,7,3,2,3,2,2,True,False
5,45.0,0,0.0,59,1100.475,0.0,0.008391881,24.7526533,0.0,7,2,5,4,2,2,True,True
4,112.875,0,0.0,6,134.675,0.0,0.037037037,0.0,0.0,7,1,2,1,2,2,False,False
2,64.5,0,0.0,24,1151.136905,0.0,0.0186,15.27655756,0.0,1,2,2,3,2,2,False,True
0,0.0,3,584.0,66,2060.508333,0.005797101,0.022567288,0.0,0.0,7,2,2,1,1,2,False,False
1,11.0,0,0.0,15,175.75,0.0,0.025,0.0,0.0,7,1,1,2,2,0,False,False
2,75.0,0,0.0,9,349.0,0.0,0.01,0.0,0.0,1,2,4,3,8,2,False,False
0,0.0,0,0.0,11,546.75,0.036363636,0.054545455,0.0,0.0,7,2,2,5,1,2,False,False
2,20.0,0,0.0,66,3391.68588,0.028955224,0.038335618,0.0,0.0,1,3,2,8,1,2,False,False
0,0.0,0,0.0,21,706.7,0.052380952,0.074716553,0.0,0.0,7,3,2,3,2,2,False,False
13,295.9285714,5,17.9,154,6759.311928,0.005767417,0.02883646,0.0,0.0,7,2,2,3,10,2,False,False
5,83.0,0,0.0,69,2517.216667,0.000342466,0.021765601,0.0,0.0,7,2,2,9,2,2,False,False
10,322.8333333,1,12.0,28,866.2166667,0.006451613,0.012903226,0.0,0.0,1,2,4,7,1,2,False,False
1,65.5,1,0.0,82,5316.459524,0.005,0.01125,77.25951671,0.0,7,1,1,9,3,2,True,True
0,0.0,0,0.0,15,176.7666667,0.0125,0.051041667,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,5,72.0,0.0,0.05,0.0,0.0,1,3,2,1,2,2,False,False
8,1592.916667,2,146.6666667,14,1722.583333,0.0,0.031578947,0.0,0.0,7,4,1,3,8,0,False,True
1,60.5,0,0.0,21,320.9833333,0.0,0.01,0.0,0.0,7,2,5,1,2,2,False,False
8,47.0,0,0.0,18,1796.583333,0.0,0.02173913,0.0,0.0,7,2,2,2,1,2,False,False
2,64.5,1,0.0,97,2696.10873,0.003436426,0.021408935,5.770973155,0.0,7,2,2,1,13,2,False,True
