age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
53,5,1,0,1,2,0,1,6,2,217,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
31,0,2,3,0,0,0,0,7,4,511,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
58,4,2,6,0,2,0,0,6,0,685,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,1
36,1,1,3,0,2,0,0,7,2,379,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
45,1,1,1,0,0,0,0,0,1,293,1,1,1,2,-1.8,93.075,-47.1,1.405,5099.1,0
38,1,1,2,0,2,0,0,0,1,22,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
32,10,1,3,1,2,0,0,3,1,38,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
39,0,1,7,0,2,2,0,7,1,60,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
36,6,0,2,0,0,0,0,7,4,133,1,999,2,0,-3.4,92.649,-30.1,0.715,5017.5,0
24,8,2,5,0,0,0,0,3,4,429,2,6,3,2,-1.7,94.215,-40.3,0.896,4991.6,1
35,9,1,5,0,2,0,1,4,3,117,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
41,6,1,6,0,2,2,0,1,1,93,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
48,2,1,5,0,0,0,1,4,0,804,12,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
48,0,2,6,0,2,2,1,3,3,265,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
29,1,2,2,1,0,0,0,6,0,85,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
34,7,0,3,0,0,2,0,3,3,101,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
53,6,1,6,0,2,0,1,6,4,162,3,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
38,0,1,3,0,0,0,0,6,0,217,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
49,5,1,3,0,2,0,0,3,4,239,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
34,7,0,3,0,2,2,0,6,0,562,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
34,1,1,2,0,0,0,0,0,1,86,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
41,4,1,6,0,2,0,0,3,0,1044,3,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
55,1,1,7,1,0,0,0,6,0,9,2,999,2,0,-1.8,92.893,-46.2,1.313,5099.1,0
33,9,1,2,0,2,0,1,6,1,315,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36,0,1,6,0,2,0,1,6,1,120,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
35,0,1,6,0,2,0,0,0,1,176,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,1
33,9,1,5,0,2,0,0,1,3,452,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
47,9,0,3,0,2,0,0,1,4,87,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
57,4,1,6,0,2,0,0,7,0,108,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
53,9,1,5,0,0,0,0,6,3,350,5,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
46,7,1,7,0,0,0,0,1,0,229,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,4,1,6,0,0,2,0,6,4,226,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
35,1,1,3,1,0,0,0,0,1,63,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
51,0,1,3,0,2,0,0,1,4,81,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
46,0,1,2,1,0,0,0,6,3,349,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
37,2,2,5,0,0,0,0,3,0,274,5,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
33,1,1,2,0,0,0,1,4,1,145,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
36,9,2,3,0,2,0,1,6,1,142,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,9,1,3,0,0,0,1,6,4,1062,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
22,1,2,2,0,2,0,0,4,1,84,2,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,0
30,0,1,6,0,0,0,1,4,1,100,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
30,1,1,2,0,2,0,0,6,1,175,5,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
36,1,1,3,0,0,0,0,6,3,87,4,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
52,11,1,0,0,2,0,1,4,0,29,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
31,9,1,6,0,2,0,0,1,2,168,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
38,7,1,3,0,2,0,0,5,2,257,1,999,0,1,-1.8,93.369,-34.8,0.65,5008.7,1
51,0,1,1,1,2,0,1,6,0,343,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
55,1,0,0,1,0,0,1,6,4,148,4,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
34,9,1,6,0,2,2,0,0,2,168,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
44,0,1,2,1,2,2,0,1,3,86,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
30,9,2,6,0,2,0,0,1,1,720,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
42,9,1,2,0,2,0,1,4,1,442,8,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
25,6,1,6,0,2,0,1,6,0,274,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
36,0,1,3,0,0,0,0,0,0,78,2,999,0,1,-1.8,93.075,-47.1,1.4,5099.1,0
35,0,2,6,0,2,0,0,1,0,176,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
34,9,2,6,0,2,2,0,1,2,38,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
33,1,2,2,0,0,0,1,4,2,67,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
49,10,1,5,0,2,0,1,7,2,226,1,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,1
41,7,1,2,0,2,0,1,6,4,251,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,4,1,6,0,0,2,0,7,3,89,2,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
31,8,2,6,0,0,0,0,8,4,508,1,999,0,1,-1.1,94.601,-49.5,1.043,4963.6,1
36,0,2,6,0,2,0,0,1,2,1217,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
55,0,1,0,0,0,0,0,0,0,198,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
21,8,2,2,0,2,0,0,5,4,136,2,999,1,0,-1.8,93.369,-34.8,0.655,5008.7,1
36,0,2,3,0,0,2,1,6,0,148,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,1,2,1,1,2,0,0,3,1,47,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
33,0,0,6,0,2,0,1,6,4,1277,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27,1,2,2,0,2,0,1,3,1,236,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
42,2,1,3,0,2,0,1,7,1,164,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
28,7,2,3,0,0,0,0,3,0,102,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
50,1,2,5,0,0,0,0,6,4,425,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
52,9,1,5,0,2,0,0,7,0,64,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
26,8,2,3,0,2,0,0,6,4,223,3,999,1,0,-1.8,92.893,-46.2,1.27,5099.1,1
38,2,1,5,0,2,0,0,7,4,388,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
41,1,1,2,1,0,0,1,4,2,89,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
30,1,2,0,0,0,0,0,3,1,112,10,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
35,1,1,1,0,2,0,0,7,2,150,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
30,7,1,3,0,0,0,1,4,1,360,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
67,3,0,5,0,0,0,0,1,2,350,1,6,2,2,-1.7,94.027,-38.3,0.899,4991.6,1
39,9,2,5,0,2,0,0,6,3,256,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39,0,2,3,0,0,0,0,6,4,158,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
42,1,1,0,0,2,0,0,7,4,140,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
47,7,2,7,0,1,1,0,5,2,394,2,999,0,1,-1.8,93.369,-34.8,0.643,5008.7,0
30,0,2,6,0,2,0,0,1,1,128,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
29,0,2,3,0,2,0,0,1,0,140,1,999,0,1,-2.9,92.201,-31.4,0.881,5076.2,0
26,7,1,3,0,2,2,0,3,1,114,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
44,9,1,3,0,2,2,0,8,1,310,1,999,1,0,-1.1,94.601,-49.5,1.0,4963.6,1
26,1,2,0,0,0,2,0,6,2,54,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
27,0,2,6,0,2,2,0,9,4,345,1,999,0,1,-3.4,92.379,-29.8,0.781,5017.5,1
38,9,2,6,0,2,0,0,1,0,131,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
30,0,2,6,0,2,0,0,7,2,769,4,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
32,9,2,6,0,2,2,1,3,4,16,43,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
55,9,0,5,0,0,2,0,1,2,388,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
58,9,2,5,0,2,2,1,4,0,39,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
33,1,2,2,1,2,2,1,6,0,97,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
32,4,1,6,0,2,0,0,6,4,129,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
52,9,1,5,0,0,0,0,3,0,221,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
30,6,1,2,0,0,0,1,6,3,148,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,7,1,1,0,2,2,1,6,2,1000,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
51,5,1,5,0,0,0,1,6,1,118,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
37,0,2,5,0,0,0,0,1,3,223,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
40,0,1,3,0,0,2,1,3,4,31,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,1,1,5,0,2,0,0,7,1,345,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
30,0,2,6,0,2,0,0,7,3,288,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
44,6,2,5,0,2,0,0,6,1,775,5,999,1,0,-1.8,92.893,-46.2,1.354,5099.1,1
46,0,2,6,0,2,0,0,3,2,309,1,999,0,1,-2.9,92.469,-33.6,1.072,5076.2,1
31,4,2,6,0,0,0,0,6,4,82,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
56,0,1,3,1,2,0,0,1,3,182,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
37,7,1,3,0,0,0,1,6,1,63,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27,0,2,3,0,0,2,0,1,2,255,2,999,1,0,-2.9,92.201,-31.4,0.873,5076.2,0
58,5,1,3,1,2,0,0,1,2,194,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
35,2,2,6,0,0,0,0,3,1,180,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
59,2,1,2,0,2,2,1,6,4,429,10,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
48,10,1,0,1,0,0,0,3,3,163,6,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
47,1,1,5,0,0,0,0,3,1,86,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
32,4,0,6,0,2,0,0,3,3,123,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
48,0,1,6,0,2,0,1,6,3,159,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
48,9,1,5,0,0,0,1,7,1,106,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
52,7,0,3,0,0,0,0,0,2,198,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
67,5,1,5,0,0,0,1,0,4,47,2,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,0
29,0,2,6,0,2,0,1,6,4,713,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
25,7,2,6,0,2,0,0,3,4,170,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
51,5,0,3,0,0,0,0,3,4,115,3,999,0,1,-1.7,94.215,-40.3,0.896,4991.6,1
35,0,2,6,0,2,2,0,1,2,471,1,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,0
37,5,0,2,1,2,0,0,7,3,201,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0
56,0,0,1,0,2,0,0,3,1,239,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
36,1,1,1,0,0,0,0,6,2,592,2,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
34,0,1,3,0,2,0,1,4,1,491,6,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
25,0,2,6,0,0,2,0,7,1,165,1,3,2,2,-3.4,92.649,-30.1,0.715,5017.5,1
43,1,1,1,1,2,2,1,4,3,193,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
54,0,1,6,1,2,0,0,3,1,121,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,6,2,6,0,2,0,0,3,4,2122,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
76,5,1,6,0,0,2,0,5,2,167,9,999,0,1,-1.8,92.843,-50.0,1.757,5099.1,0
50,2,1,5,0,2,0,1,3,2,155,2,999,0,1,1.4,93.918,-42.7,4.966,5228.1,0
38,9,2,2,0,2,0,0,6,1,29,5,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
40,4,1,6,0,1,1,0,1,4,699,2,999,1,0,-2.9,92.201,-31.4,0.879,5076.2,0
38,1,1,1,1,0,0,0,3,2,456,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
43,6,1,6,0,2,0,0,5,1,264,2,9,1,2,-1.8,93.369,-34.8,0.652,5008.7,1
59,1,1,2,0,0,0,1,0,3,111,3,999,1,0,-1.8,93.075,-47.1,1.423,5099.1,0
41,1,1,2,0,0,0,0,8,1,79,1,999,1,0,-3.4,92.431,-26.9,0.739,5017.5,0
58,4,1,6,0,2,2,0,6,0,256,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
51,10,0,6,0,0,0,0,7,2,286,6,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0
42,6,1,6,0,0,0,0,3,4,155,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
33,10,2,7,0,0,0,0,3,3,211,6,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
30,9,2,6,1,0,0,0,1,2,666,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
32,1,1,0,0,2,0,0,3,2,96,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
25,9,2,5,0,2,2,1,6,0,156,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
27,1,1,0,0,2,0,0,6,2,88,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
42,9,1,5,1,0,0,0,1,4,71,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,1,1,2,0,2,0,0,7,3,326,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
45,1,1,2,0,0,0,0,1,4,325,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
49,4,1,6,0,0,0,0,0,2,97,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
54,6,1,2,0,0,0,0,1,1,48,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
23,0,2,3,0,2,0,0,6,2,337,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
43,4,1,2,0,2,2,0,1,0,233,2,999,0,1,-2.9,92.201,-31.4,0.869,5076.2,0
30,4,1,6,0,0,2,0,3,1,833,5,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
24,7,2,2,1,2,0,0,3,2,199,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
41,1,1,7,0,2,0,0,7,0,663,4,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
41,0,0,6,0,0,0,0,1,1,115,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
27,0,1,6,0,2,0,0,4,1,761,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
37,0,1,6,0,2,0,0,6,0,685,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,1
59,5,0,5,0,0,0,1,6,1,113,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,4,1,6,1,0,0,1,6,4,16,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
28,1,1,0,0,0,0,0,6,3,590,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
32,1,2,2,1,0,0,0,3,0,316,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
33,10,1,6,0,2,0,0,1,0,59,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
38,0,1,3,0,0,0,1,6,2,179,5,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
46,3,1,6,1,2,0,0,7,0,82,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
27,1,1,3,0,0,0,0,6,2,136,5,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
27,8,2,3,0,2,0,0,3,0,100,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
48,10,1,1,0,0,2,1,6,0,58,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
33,6,1,0,0,0,0,0,1,4,106,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
49,4,0,6,1,2,0,1,4,3,165,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
43,4,1,1,0,0,0,0,0,4,945,1,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,1
36,2,1,3,0,0,0,0,3,1,500,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
29,9,1,5,0,0,0,0,7,2,179,1,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0
52,2,1,2,1,2,0,1,6,4,176,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
50,0,1,5,0,0,0,0,3,3,306,14,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
29,1,1,0,1,0,0,0,6,3,658,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,1
35,9,2,5,0,0,0,0,1,1,203,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
25,10,1,3,1,1,1,0,3,0,147,10,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
32,0,2,3,0,0,0,0,7,1,191,2,19,2,0,-1.1,94.767,-50.8,1.048,4963.6,0
31,9,1,5,1,0,0,0,1,0,93,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
39,7,1,7,1,0,0,1,6,3,191,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
37,2,1,2,0,2,0,0,6,1,346,1,999,2,0,-1.8,92.893,-46.2,1.299,5099.1,0
31,1,1,0,1,2,0,0,3,4,790,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
51,7,2,1,0,0,0,0,3,0,484,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
61,0,1,6,0,2,2,0,0,2,266,5,999,0,1,-1.8,93.075,-47.1,1.406,5099.1,1
37,0,1,3,0,2,0,0,7,1,101,3,3,1,2,-3.4,92.649,-30.1,0.722,5017.5,0
35,9,1,3,0,0,0,0,1,3,121,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
53,6,0,6,0,0,0,0,3,1,397,3,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
30,0,2,6,0,0,0,0,1,3,312,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
34,1,1,5,0,2,0,0,7,3,135,3,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
50,7,1,1,0,2,0,0,1,2,181,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
28,1,1,2,0,2,0,1,6,3,260,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
49,9,1,5,0,2,2,0,1,2,11,14,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
29,9,2,3,0,2,0,0,1,2,144,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
36,0,1,3,0,0,0,1,6,4,152,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
33,9,1,5,0,2,0,0,1,3,940,10,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
65,3,1,0,0,0,0,0,4,1,89,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
48,4,1,6,0,2,0,1,4,2,141,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
50,1,1,0,1,0,0,1,4,4,99,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
29,9,2,5,0,2,2,1,7,4,161,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
20,1,1,0,0,0,2,0,3,3,285,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
33,9,1,5,0,0,0,1,4,0,1271,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
30,1,1,2,0,1,1,1,6,4,107,3,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
25,8,2,3,0,0,0,0,6,2,12,7,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
27,11,2,6,0,2,0,0,4,4,665,4,3,2,2,-1.7,94.055,-39.8,0.767,4991.6,1
42,2,1,1,0,0,0,1,6,1,204,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
50,3,1,0,0,0,0,0,7,3,878,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
28,0,2,6,0,2,0,0,9,0,91,1,1,3,2,-3.4,92.379,-29.8,0.773,5017.5,1
53,0,2,3,0,2,0,0,0,1,167,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,0
29,0,1,3,0,0,0,0,6,2,329,1,6,1,2,-1.8,92.893,-46.2,1.327,5099.1,0
47,1,1,0,0,0,0,0,1,1,134,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
47,7,1,7,0,0,0,1,6,4,216,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
27,0,2,3,0,0,0,0,3,3,216,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
52,3,1,0,1,0,0,1,4,2,92,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
55,9,1,1,0,2,0,1,6,3,452,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,0,2,3,0,0,0,1,3,4,38,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
59,1,1,2,0,2,0,0,1,3,1197,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
26,4,2,6,0,2,0,0,3,3,154,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,4,0,6,0,0,0,0,3,1,13,20,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
35,1,1,2,0,2,0,0,7,0,11,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
34,7,1,2,1,0,0,0,3,1,112,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
38,1,1,2,0,2,0,0,8,1,167,3,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,0
48,9,2,5,0,2,0,0,6,4,142,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
37,2,1,6,1,0,0,0,7,1,94,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
50,1,1,3,1,0,0,0,0,2,339,1,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
26,1,1,1,0,0,0,1,6,4,389,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
55,3,1,0,0,0,0,0,0,1,197,1,999,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
31,0,1,3,0,2,2,1,6,0,286,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
48,9,1,3,0,0,0,1,6,2,418,8,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26,3,2,3,1,2,2,1,3,2,127,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
40,9,1,2,0,0,0,1,4,0,27,4,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
44,2,1,6,0,2,0,0,7,4,676,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
26,0,2,3,0,0,0,0,5,3,273,2,6,1,2,-1.8,93.369,-34.8,0.652,5008.7,1
25,0,1,6,0,2,0,1,4,4,149,8,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
29,0,2,3,0,0,0,0,6,0,167,4,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
35,11,1,2,0,0,0,1,6,2,108,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
34,4,1,6,0,0,0,0,7,0,158,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
42,10,1,7,0,2,0,1,1,2,280,7,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,0
47,1,1,2,0,2,0,1,4,2,955,4,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
55,1,0,0,0,2,0,0,3,1,213,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
55,0,0,6,0,2,0,1,6,4,74,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31,7,2,3,0,2,0,0,7,2,67,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
34,4,1,6,0,0,0,0,0,1,163,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
31,1,2,2,1,2,0,1,4,3,409,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
59,5,0,6,1,1,1,0,3,4,139,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
36,9,1,5,0,2,0,0,6,4,731,1,10,1,2,-1.8,92.893,-46.2,1.334,5099.1,1
34,11,1,1,0,2,0,0,1,4,713,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
41,2,1,2,0,2,0,1,6,2,483,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
57,5,0,2,0,2,0,1,6,3,149,5,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
33,0,2,6,0,2,0,0,7,0,152,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
51,2,1,6,0,2,0,0,7,1,89,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
57,3,1,0,0,2,2,0,7,0,75,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
