Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,target
37,2,219546,8,11,2,2,0,4,1,4386,0,44,38,1
41,2,193995,11,9,4,2,1,4,1,0,0,44,38,0
34,2,279015,15,10,4,11,1,4,1,0,0,65,38,0
38,2,179262,15,10,0,0,4,4,0,0,0,30,38,0
48,1,31264,15,10,2,3,5,4,0,5178,0,40,38,1
18,1,134935,2,8,4,10,3,4,1,0,0,40,38,0
30,2,194827,15,10,2,2,0,4,1,0,1740,40,38,0
51,2,79324,15,10,2,11,0,4,1,0,0,40,38,0
40,1,27444,9,13,4,9,1,4,1,0,0,50,38,1
28,2,108569,9,13,2,9,0,4,1,0,0,43,38,0
39,2,141584,12,14,4,11,1,4,1,0,2444,45,38,1
26,2,57512,8,11,4,2,3,4,1,0,0,48,38,0
36,2,175360,12,14,4,0,1,4,1,13550,0,50,38,1
26,2,28856,9,13,4,12,1,4,0,0,0,40,38,0
34,2,183778,11,9,0,13,1,4,1,0,0,40,38,0
48,2,345006,9,13,4,9,1,4,0,0,0,45,25,0
28,2,23324,15,10,4,5,1,4,1,0,0,40,38,0
38,2,257250,15,10,2,13,0,4,1,7298,0,60,38,1
42,4,214242,14,15,2,9,0,4,1,0,1902,50,38,1
49,2,148995,11,9,0,0,1,4,1,0,0,40,38,0
24,2,145964,9,13,4,3,4,4,1,0,0,40,38,1
56,3,205601,10,16,2,9,0,4,1,99999,0,70,38,1
41,2,197344,11,9,4,2,1,4,1,0,0,54,38,0
37,2,267085,15,10,2,0,0,4,1,0,0,40,38,0
31,3,467108,9,13,4,9,1,4,1,0,0,45,38,1
67,2,105216,15,10,6,0,1,4,0,0,0,25,38,0
53,4,187830,8,11,5,2,1,4,1,0,0,40,30,0
45,2,234652,4,3,2,6,0,4,1,0,0,40,25,0
47,0,191858,7,12,2,0,0,4,1,0,0,40,38,1
60,2,116230,5,4,2,2,0,4,1,0,0,40,38,0
32,2,398988,9,13,4,3,1,4,1,0,0,40,38,0
57,2,148315,11,9,2,11,0,4,1,0,0,30,38,0
20,2,190963,15,10,4,3,1,4,0,0,0,30,38,0
48,2,205424,9,13,0,11,4,4,1,0,0,40,38,1
19,2,271446,15,10,4,7,3,4,0,0,0,25,38,0
27,2,275110,11,9,2,5,0,2,1,0,0,80,38,1
45,2,194772,15,10,2,13,0,4,1,0,0,55,38,0
51,2,154342,5,4,2,10,0,4,1,0,0,40,38,0
26,2,202203,4,3,4,0,3,4,0,0,0,40,25,0
23,2,194723,9,13,4,0,1,4,0,0,0,40,38,0
30,2,134737,15,10,4,0,3,4,1,0,0,45,38,0
59,2,296253,11,9,0,3,1,4,0,0,0,40,38,0
19,2,278115,15,10,4,7,3,4,1,0,0,12,38,0
38,2,39606,9,13,2,3,5,4,0,0,0,40,38,0
39,2,150057,12,14,4,11,1,4,1,0,0,50,38,1
21,2,512828,11,9,4,10,3,2,1,0,0,40,38,0
19,2,414871,11,9,4,2,3,4,1,0,0,40,38,0
49,1,166039,11,9,0,7,4,4,0,0,0,40,38,0
21,2,306850,11,9,4,13,3,4,1,0,0,40,38,0
42,2,195124,5,4,3,9,2,4,1,0,0,35,32,0
54,2,292673,3,2,2,7,0,4,1,0,0,35,25,0
25,2,250038,6,5,4,4,2,4,1,0,0,45,25,0
24,2,199555,8,11,4,11,4,4,1,0,0,5,38,0
40,2,198790,1,7,2,6,0,4,1,0,0,30,38,0
40,2,275446,11,9,4,11,3,2,1,0,0,40,38,0
58,2,102509,0,6,0,13,1,2,1,0,0,50,38,0
59,2,77884,8,11,4,2,1,1,1,0,0,40,38,0
46,2,190487,11,9,0,8,4,4,0,0,0,28,6,0
47,2,145269,1,7,0,2,1,4,0,0,0,45,38,0
57,2,98350,14,15,2,2,0,1,1,0,1902,40,29,1
36,2,171393,12,14,2,9,0,4,1,7298,0,55,38,1
40,2,182268,13,1,3,0,3,4,1,0,0,40,38,0
34,2,142897,12,14,2,3,0,1,1,7298,0,35,35,1
33,2,209900,15,10,4,12,3,4,1,0,0,20,38,0
24,1,452640,15,10,4,12,1,4,1,14344,0,50,38,1
48,2,210424,11,9,5,0,4,4,0,914,0,40,38,0
50,2,138022,15,10,2,9,0,4,1,0,0,40,38,0
42,1,267138,15,10,2,2,0,2,1,0,0,40,38,0
44,2,223308,12,14,5,11,4,4,0,0,0,48,38,0
36,2,52327,12,14,2,9,0,3,1,0,0,40,19,1
18,2,39529,2,8,4,7,3,4,0,0,0,32,38,0
50,2,77905,9,13,0,0,1,4,0,0,0,8,38,0
48,2,140782,12,14,2,3,5,4,0,0,1902,38,38,1
38,2,91039,9,13,2,11,0,4,1,15024,0,60,38,1
45,1,125933,15,10,0,0,4,2,0,0,0,40,38,0
37,4,272090,15,10,2,0,5,4,0,0,0,20,38,0
37,2,86310,15,10,0,0,4,4,0,0,0,45,38,0
44,2,271792,9,13,3,3,4,4,0,0,0,40,38,0
60,4,184362,11,9,2,11,5,4,0,0,0,25,38,0
43,2,115932,9,13,4,11,1,4,1,0,0,60,38,1
18,4,258474,0,6,4,4,3,4,1,0,0,40,38,0
47,4,192755,11,9,2,6,5,4,0,0,0,20,38,1
35,2,62669,15,10,2,3,0,4,1,0,0,55,38,1
66,2,78855,11,9,4,0,1,1,0,0,0,40,38,0
37,2,133328,11,9,0,11,4,4,0,0,0,40,38,0
47,2,125892,15,10,2,2,0,4,1,0,0,75,38,1
23,2,412248,7,12,4,7,1,4,0,0,0,25,38,0
54,3,124963,9,13,2,3,0,4,1,0,0,40,38,1
21,2,63665,15,10,4,7,3,4,1,0,0,15,38,0
19,2,184207,15,10,4,11,1,4,1,0,0,40,38,0
41,4,229148,11,9,4,7,1,2,1,0,0,60,22,0
23,2,173535,11,9,4,11,3,4,1,0,0,40,38,0
18,2,212936,15,10,4,7,3,4,1,0,0,15,38,0
51,2,175339,9,13,2,11,0,4,1,0,0,47,38,1
46,2,197332,12,14,2,9,0,4,1,7688,0,46,38,1
22,2,308205,4,3,4,4,2,4,1,0,0,40,25,0
36,2,190759,9,13,2,9,0,4,1,0,0,45,38,1
54,1,186884,15,10,2,13,0,2,1,0,0,30,38,0
24,5,61737,9,13,4,9,1,4,1,0,0,40,38,0
44,2,173682,15,10,2,13,0,4,1,0,0,40,38,0
55,4,349910,7,12,2,11,0,4,1,0,0,60,38,0
55,2,314592,11,9,2,2,0,4,1,0,0,40,38,1
65,5,215908,11,9,2,0,0,4,1,0,2174,40,38,1
38,2,192337,9,13,2,3,0,4,1,7688,0,40,38,1
46,5,106705,15,10,0,9,4,4,0,1506,0,50,38,0
19,2,206599,11,9,4,11,3,4,0,0,0,40,38,0
19,4,30800,0,6,3,0,4,0,0,0,0,40,38,0
46,2,116666,11,9,0,3,1,4,0,0,0,40,38,0
49,2,265295,11,9,4,2,1,4,1,0,0,40,38,0
47,2,34458,11,9,2,4,0,4,1,0,0,40,38,0
52,2,229983,14,15,2,9,5,4,0,3103,0,30,38,1
45,4,43434,9,13,4,3,1,4,0,0,0,40,38,0
28,0,183445,11,9,4,3,4,4,0,0,0,70,32,0
72,4,284120,15,10,2,11,0,4,1,0,0,40,38,0
42,2,220776,11,9,5,5,4,4,1,0,0,40,30,0
55,5,111130,7,12,0,0,3,1,1,0,0,40,38,0
57,5,32694,12,14,2,9,0,4,1,0,0,50,38,1
24,2,279041,11,9,4,5,3,2,1,0,0,40,38,0
43,2,168412,11,9,2,11,2,4,0,0,0,44,30,0
50,2,74879,11,9,3,5,4,4,0,0,0,40,38,0
41,2,92775,9,13,2,3,0,4,1,0,0,60,38,1
46,5,102628,12,14,6,10,4,4,1,0,0,40,38,0
37,2,415500,15,10,2,6,0,2,1,0,0,40,38,1
39,1,180686,12,14,2,9,0,4,1,0,1977,45,38,1
24,2,275093,11,9,4,5,1,4,0,0,0,36,38,0
49,2,175958,15,10,2,11,0,4,1,0,0,80,38,1
42,4,343609,15,10,5,7,4,2,0,0,0,50,38,0
28,2,190367,11,9,2,6,0,4,1,0,0,45,38,0
43,5,310969,14,15,2,9,0,2,1,0,0,40,38,0
55,2,234213,11,9,2,13,0,4,1,0,0,60,38,0
26,2,174921,9,13,4,9,1,4,0,0,0,40,38,0
52,3,114758,9,13,2,11,0,4,1,15024,0,50,38,1
39,2,240841,15,10,4,7,1,4,0,0,0,25,38,0
47,1,166863,11,9,2,3,0,4,1,0,0,40,38,1
34,4,101266,9,13,4,11,1,4,1,0,0,62,38,0
31,2,298871,10,16,2,9,0,1,1,0,0,40,2,0
41,2,220132,11,9,2,3,0,4,1,7298,0,40,38,1
56,2,146326,11,9,2,13,0,4,1,0,0,50,38,0
34,2,216864,11,9,0,7,4,4,0,0,3770,45,38,0
21,2,221480,15,10,4,12,3,4,0,0,0,25,6,0
68,2,124686,5,4,6,6,1,4,0,0,0,10,38,0
43,2,149670,15,10,2,0,5,4,0,4064,0,15,38,0
33,0,615893,12,14,2,13,0,2,1,0,0,40,26,0
23,2,182615,15,10,4,0,3,4,1,0,0,40,38,0
24,2,198148,15,10,4,7,3,4,1,0,0,30,38,0
46,2,109089,11,9,0,2,1,4,1,0,0,37,38,0
49,3,246739,15,10,2,2,0,4,1,0,0,45,38,1
56,2,172364,11,9,2,6,0,4,1,0,0,40,38,0
32,4,197867,8,11,0,11,4,4,1,0,0,50,38,0
32,2,29312,0,6,2,13,0,4,1,0,0,80,38,1
52,2,204402,11,9,2,13,0,4,1,0,0,85,38,1
27,2,419146,4,3,4,7,1,4,1,0,0,75,25,0
52,1,187830,11,9,0,12,4,4,1,4934,0,36,38,1
44,2,145160,10,16,2,9,0,4,1,0,0,40,38,1
57,5,254949,11,9,2,3,0,4,1,0,0,40,38,1
28,2,25684,11,9,4,9,1,0,0,0,0,40,38,0
25,2,332702,8,11,4,7,3,4,0,0,0,15,38,0
45,2,168283,11,9,2,7,0,4,1,0,0,40,38,0
41,2,144778,11,9,2,2,0,4,1,0,0,40,38,0
27,2,298871,9,13,4,7,1,1,1,0,0,40,29,0
53,5,281074,11,9,0,3,1,4,1,0,1092,40,38,0
43,1,94937,9,13,2,9,5,4,0,0,0,28,38,0
44,2,198282,12,14,2,3,0,4,1,15024,0,40,38,1
27,5,431637,14,15,4,9,1,4,1,0,0,70,38,0
62,2,210464,11,9,4,7,2,2,0,0,0,38,38,0
27,2,159724,9,13,4,3,1,4,0,0,0,40,38,0
70,2,304570,9,13,6,6,2,1,1,0,0,32,29,0
23,2,227471,11,9,4,5,3,4,1,0,0,24,38,0
22,2,320451,15,10,4,10,3,1,1,0,0,24,18,0
52,2,145333,9,13,0,11,1,4,1,0,0,60,38,0
24,2,236769,7,12,4,3,3,4,1,0,0,40,38,0
37,2,216924,11,9,2,5,0,4,1,0,0,44,38,1
45,2,304570,9,13,2,3,0,1,1,0,0,60,2,1
18,2,267965,1,7,4,11,1,4,0,0,0,15,38,0
26,2,176729,9,13,4,2,1,4,1,0,0,45,38,1
20,2,138352,11,9,4,7,2,4,1,0,0,30,38,0
62,2,135480,11,9,2,11,0,4,1,0,0,16,38,0
19,2,170800,15,10,4,7,3,4,1,0,0,20,38,0
22,2,172766,15,10,4,11,3,4,0,0,0,40,38,0
50,2,158948,5,4,2,2,0,4,1,3411,0,40,38,0
28,2,184831,15,10,2,3,0,4,1,0,0,40,38,0
24,2,188925,8,11,2,6,0,4,1,0,0,40,38,0
29,2,232666,11,9,2,2,0,4,1,0,0,40,38,0
42,0,34218,9,13,2,3,0,4,1,7298,0,50,38,1
27,2,287476,11,9,4,2,1,2,1,3325,0,40,38,0
25,2,385646,11,9,4,4,3,4,1,0,0,40,38,0
67,2,105438,11,9,5,6,2,4,0,0,0,40,38,0
39,2,215095,1,7,4,9,4,4,0,0,0,30,32,0
38,2,269323,11,9,2,0,0,4,1,0,0,40,38,1
52,1,30118,15,10,2,10,0,4,1,3137,0,42,38,0
28,2,89718,11,9,4,11,1,4,0,2202,0,48,38,0
37,2,281751,15,10,0,7,4,4,0,0,0,30,38,0
30,2,251120,7,12,4,11,1,4,1,0,0,40,8,0
77,4,145329,11,9,4,6,1,4,1,401,0,20,38,0
40,2,169995,11,9,0,2,4,4,1,0,0,40,38,0
55,2,185436,15,10,2,3,0,4,1,0,0,70,38,1
34,2,196385,8,11,2,3,0,4,1,0,0,40,38,0
45,2,112305,15,10,0,7,4,2,0,0,0,40,38,0
31,2,164190,0,6,2,13,0,4,1,0,0,40,38,0
62,2,141308,15,10,4,0,1,4,0,0,0,40,38,0
17,2,221403,2,8,4,7,3,2,1,0,0,18,38,0
47,1,138342,1,7,2,13,0,4,1,3411,0,40,7,0
45,2,220213,11,9,6,2,1,4,0,0,0,40,38,0
44,4,37618,11,9,2,4,0,4,1,0,0,40,38,1
36,2,188571,11,9,2,2,0,4,1,0,0,40,38,0
46,2,109227,15,10,0,3,4,4,0,0,0,70,38,0
56,2,32446,15,10,2,2,0,4,1,0,0,40,38,1
38,2,20308,11,9,4,7,3,4,1,0,0,40,38,0
36,2,469056,11,9,0,11,4,2,0,0,0,25,38,0
58,2,111169,11,9,0,0,1,4,0,0,0,40,38,0
21,2,383603,0,6,4,7,1,4,0,0,0,35,38,0
25,2,186370,11,9,2,5,0,4,1,0,0,40,38,0
40,2,209040,11,9,4,7,1,4,1,0,0,40,38,0
48,2,235108,11,9,2,6,0,4,1,0,0,40,38,0
34,2,228873,10,16,2,9,0,4,1,0,0,45,38,1
22,2,341227,15,10,4,0,1,4,1,0,0,20,38,0
28,2,139903,9,13,4,6,4,2,0,0,0,40,38,0
31,2,118901,9,13,0,0,4,4,0,0,0,45,38,0
50,0,339905,15,10,2,3,0,4,1,0,0,40,38,1
35,2,474136,11,9,4,2,1,4,1,0,1408,40,38,0
59,2,122283,14,15,2,9,0,1,1,99999,0,40,18,1
41,2,58484,9,13,2,3,5,4,0,0,0,40,38,0
43,2,459342,11,9,0,0,1,4,0,0,0,40,38,0
38,2,203836,15,10,2,11,0,4,1,0,0,50,38,1
52,2,358554,11,9,2,6,0,2,1,0,0,40,38,1
23,2,447488,6,5,4,6,2,4,1,0,0,35,25,0
47,2,179955,15,10,6,13,4,4,0,0,0,25,27,0
21,2,118712,11,9,4,2,4,4,1,0,0,35,38,0
20,2,27337,11,9,4,5,3,0,1,0,0,48,38,0
53,2,226135,6,5,4,2,1,2,1,0,0,40,22,0
59,2,182062,9,13,2,9,0,4,1,5013,0,40,38,0
57,4,175942,15,10,6,3,2,4,1,0,0,25,38,0
60,3,210827,9,13,2,9,0,4,1,7688,0,40,38,1
35,2,82622,11,9,4,7,3,4,1,0,0,40,38,0
46,3,110702,15,10,0,3,4,4,0,2036,0,60,38,0
22,2,147397,9,13,4,4,1,4,1,0,0,20,38,0
36,2,33983,8,11,4,0,1,4,1,0,0,42,38,1
44,2,124924,11,9,2,3,0,4,1,0,0,40,25,0
47,1,109705,11,9,0,3,1,4,0,0,0,40,38,0
53,2,139671,15,10,2,2,0,4,1,0,0,40,38,1
27,2,175821,11,9,2,0,5,4,0,0,0,34,38,0
21,1,276840,2,8,4,7,3,2,1,0,0,20,38,0
55,4,126117,11,9,6,11,1,4,1,0,0,40,38,0
56,2,35373,15,10,0,7,1,4,1,0,0,30,38,0
40,2,42703,8,11,0,2,4,4,0,0,0,40,38,0
18,2,238867,1,7,4,5,3,4,1,0,1602,40,38,0
53,1,35305,9,13,0,9,4,4,0,0,0,57,38,0
47,2,344916,7,12,0,13,1,2,1,0,0,40,38,0
17,2,25051,0,6,4,7,3,4,1,0,0,16,38,0
47,2,207140,11,9,0,0,1,4,0,0,0,38,38,0
48,4,379883,12,14,2,3,0,4,1,0,0,40,25,1
57,3,159028,14,15,2,9,0,4,1,99999,0,60,38,1
34,2,324654,11,9,4,6,3,1,1,0,0,40,2,0
38,2,255941,12,14,4,3,1,4,0,10520,0,50,38,1
25,2,247006,7,12,2,3,0,4,1,0,0,45,38,0
47,2,456661,5,4,2,2,0,4,1,0,0,40,25,0
47,2,102771,11,9,2,13,0,4,1,0,0,50,38,0
22,2,112137,15,10,4,9,2,1,0,0,0,20,34,0
23,2,129042,11,9,4,6,4,2,0,0,0,40,38,0
25,2,253267,15,10,2,0,0,2,1,0,1902,36,38,1
27,2,167737,15,10,4,5,1,4,1,0,0,48,38,0
26,2,112754,8,11,2,2,0,4,1,0,0,65,38,1
28,2,179512,11,9,5,3,4,4,0,0,0,50,38,0
20,2,242077,11,9,0,11,1,2,0,0,0,40,38,0
63,4,231105,15,10,2,6,0,4,1,0,0,35,38,1
17,2,78602,1,7,4,7,2,4,0,0,0,20,38,0
23,2,242375,11,9,4,7,1,4,0,0,0,30,38,0
42,2,70055,11,9,2,5,0,4,1,0,0,40,38,0
61,2,183355,1,7,2,13,0,4,1,0,0,40,38,0
60,2,183162,11,9,6,6,1,4,0,0,0,40,38,0
34,2,176648,11,9,0,0,1,2,1,0,0,42,38,0
49,4,181307,14,15,2,9,0,4,1,15024,0,65,38,1
26,2,174921,9,13,4,11,1,4,0,0,0,40,38,0
42,1,125155,11,9,2,10,0,4,1,0,0,90,38,0
66,4,298834,8,11,2,9,0,4,1,0,0,50,38,0
46,2,110794,15,10,4,0,1,4,0,0,0,40,38,0
23,2,198996,11,9,4,0,1,4,0,0,0,40,38,0
52,4,146579,11,9,0,11,4,2,1,0,0,40,38,0
34,4,254304,11,9,2,4,0,4,1,4508,0,90,38,0
54,2,156877,11,9,2,2,0,4,1,0,0,40,11,0
55,2,153484,12,14,2,3,0,4,1,0,1977,50,38,1
71,2,97870,12,14,0,9,1,4,0,0,0,15,10,0
34,5,112062,12,14,4,9,4,4,0,0,0,40,38,0
32,2,174789,11,9,4,2,2,4,1,0,0,50,38,0
50,2,173630,11,9,2,4,0,4,1,0,0,35,38,0
41,2,49797,15,10,5,3,1,2,0,0,0,40,38,0
34,1,90934,8,11,0,10,3,1,1,0,0,40,38,0
35,2,184117,9,13,4,0,3,4,0,0,0,40,38,0
26,4,258306,0,6,2,4,0,4,1,0,0,99,38,0
38,2,99138,9,13,4,3,1,4,0,0,0,38,38,0
23,2,278254,11,9,2,6,0,2,1,0,0,45,38,0
31,2,72630,9,13,4,3,1,4,1,14084,0,50,38,1
56,4,95763,11,9,2,2,0,4,1,0,0,55,38,0
38,2,376025,5,4,2,4,0,4,1,0,0,40,38,0
19,2,206599,15,10,4,0,3,4,0,0,0,16,38,0
34,2,127195,15,10,2,3,0,4,1,0,0,40,38,0
42,2,96321,15,10,2,11,0,4,1,0,0,50,38,1
30,3,224498,11,9,0,0,4,4,0,0,0,40,38,0
38,2,283293,11,9,2,2,0,2,1,0,0,40,38,0
57,2,172291,11,9,0,0,2,2,0,0,0,40,38,0
48,2,155372,11,9,6,6,4,4,0,0,0,36,38,0
59,1,236426,7,12,0,9,1,4,0,0,0,50,38,0
17,2,95909,1,7,4,5,3,4,1,0,0,12,38,0
35,2,30529,11,9,4,0,1,4,1,0,0,40,38,0
44,2,147110,15,10,0,0,3,4,1,14344,0,40,38,1
43,2,54611,11,9,0,13,1,4,1,0,0,60,38,0
26,2,94477,15,10,2,13,0,4,1,7298,0,55,38,1
51,0,140516,12,14,2,9,0,4,1,0,0,40,38,1
64,5,111795,9,13,2,2,0,4,1,0,0,45,38,1
38,1,116580,9,13,2,9,5,4,0,0,0,20,38,1
43,1,118600,9,13,0,9,4,4,0,0,625,40,38,0
28,2,249541,15,10,2,2,0,4,1,0,0,40,38,0
31,1,356689,9,13,2,9,0,4,1,0,0,40,38,0
34,2,90705,15,10,2,12,0,4,1,0,1485,40,38,0
64,5,104361,15,10,5,0,1,4,0,0,0,65,38,0
30,2,205152,9,13,4,11,1,4,1,0,0,40,38,0
64,2,151540,1,7,6,12,4,4,0,0,0,16,38,0
34,2,226872,9,13,0,11,1,4,0,0,0,40,38,0
65,1,103153,5,4,2,3,0,4,1,0,1411,40,38,0
31,2,303032,15,10,4,7,4,2,0,0,0,40,38,0
38,5,142022,11,9,2,0,5,2,0,0,0,40,38,0
53,1,321770,11,9,3,13,2,4,0,0,0,35,38,0
23,2,38251,11,9,4,7,3,4,0,0,0,40,38,0
61,1,176753,11,9,2,4,0,4,1,0,0,48,38,0
27,2,153078,14,15,4,9,3,1,1,0,0,40,38,0
19,2,165310,11,9,2,6,2,4,1,0,0,20,38,0
27,2,163942,11,9,4,2,1,4,1,0,0,35,20,0
30,2,272669,15,10,4,12,1,1,1,0,0,40,38,0
56,1,255406,11,9,0,3,1,4,0,0,0,40,38,0
45,2,256649,11,9,2,6,0,2,1,0,0,40,38,0
20,2,206215,11,9,4,0,3,4,0,0,0,40,38,0
59,2,380357,9,13,0,3,1,4,1,0,0,40,38,0
41,2,118212,9,13,2,2,0,4,1,3103,0,40,38,1
39,4,164593,10,16,4,9,1,4,1,4787,0,40,38,1
65,2,205309,11,9,2,4,0,4,1,0,0,24,38,0
45,2,390368,15,10,2,11,0,2,1,15024,0,99,38,1
48,0,435503,12,14,2,9,0,4,1,0,0,40,38,1
53,1,204397,11,9,2,3,0,4,1,0,0,60,38,0
64,3,195366,9,13,2,9,0,4,1,0,0,40,38,0
53,2,68684,11,9,2,13,0,4,1,0,0,40,38,0
34,4,175697,8,11,2,2,0,4,1,0,0,75,38,0
29,2,253003,11,9,4,5,1,4,1,0,0,16,38,0
34,2,208785,7,12,0,11,1,4,1,0,0,50,38,1
21,5,99199,15,10,4,3,3,4,1,0,0,10,38,0
43,2,112494,11,9,0,13,1,4,1,0,0,45,38,0
26,2,137658,15,10,4,0,1,4,0,0,0,45,38,0
43,2,158926,12,14,2,9,5,1,0,0,0,50,34,0
63,2,237379,0,6,2,13,0,4,1,0,0,40,38,0
29,2,103628,15,10,2,0,5,4,0,0,0,40,38,1
37,0,90881,15,10,5,3,1,4,1,8614,0,55,38,1
46,2,180505,11,9,2,6,0,2,1,0,0,40,38,0
40,2,146520,12,14,2,3,0,4,1,0,0,40,38,1
65,2,274916,11,9,6,11,4,4,0,0,0,40,38,0
36,2,180686,11,9,2,2,0,4,1,0,0,45,38,1
47,2,163814,0,6,2,2,0,4,1,0,0,40,38,0
30,2,311696,1,7,2,7,5,2,0,0,0,30,38,0
38,2,131461,6,5,2,7,5,2,0,0,0,24,13,0
24,2,314823,11,9,4,11,3,4,1,0,0,40,5,0
46,2,176814,14,15,2,9,0,4,1,99999,0,50,38,1
29,2,177651,15,10,4,3,1,4,1,0,0,45,38,0
39,4,65716,7,12,2,0,5,4,0,0,0,40,38,1
19,2,248339,11,9,4,2,3,4,1,0,0,35,38,0
30,1,73796,9,13,5,9,1,4,0,0,0,40,38,0
63,0,217994,15,10,0,3,4,4,0,0,0,40,38,0
54,1,135840,0,6,2,10,0,4,1,0,0,45,38,0
31,2,377850,11,9,2,2,0,4,1,0,0,65,38,0
40,2,294708,11,9,2,13,0,2,1,0,0,40,38,1
22,2,133833,15,10,4,0,3,4,0,0,0,40,38,0
34,2,184942,1,7,2,13,0,4,1,0,0,50,38,0
44,3,383493,11,9,2,2,0,4,1,0,0,60,38,1
27,2,160786,11,9,0,7,1,4,1,0,0,30,38,0
36,2,356824,11,9,0,11,1,4,0,0,0,40,38,0
52,2,99185,11,9,2,11,0,4,1,7298,0,50,38,1
47,2,104521,8,11,2,9,0,4,1,0,0,40,38,1
37,2,410913,11,9,3,4,4,3,1,0,0,40,25,0
35,2,159179,15,10,4,11,1,4,1,0,0,40,38,0
67,3,112318,0,6,2,2,0,4,1,0,0,40,38,0
40,1,34540,12,14,0,9,4,4,0,0,0,44,38,0
40,2,201495,9,13,0,10,1,4,1,0,0,45,38,0
32,2,299635,15,10,2,3,0,4,1,0,0,50,10,0
38,4,164526,14,15,4,9,1,4,1,0,2824,45,38,1
57,5,32694,10,16,2,9,0,4,1,0,0,40,38,1
29,2,177413,11,9,2,6,0,4,1,0,0,40,38,1
33,2,117186,9,13,2,3,0,4,1,0,0,45,38,0
24,2,113466,11,9,4,11,1,4,1,0,0,40,38,0
17,2,232713,0,6,4,2,1,4,1,594,0,30,38,0
34,2,175413,7,12,0,11,4,2,0,0,0,45,38,0
35,2,119272,9,13,2,3,0,4,1,0,0,55,38,1
55,1,173090,12,14,6,9,4,4,0,0,0,45,38,0
46,2,83082,7,12,4,9,1,4,0,0,0,33,38,0
66,2,151793,5,4,6,7,1,2,0,0,0,10,38,0
38,2,183279,15,10,2,2,0,4,1,0,0,43,38,0
35,2,30381,9,13,2,11,0,4,1,0,0,45,38,1
39,2,366757,11,9,2,2,0,4,1,0,0,35,38,0
25,2,57635,8,11,2,11,5,4,0,0,0,42,38,1
33,1,33727,12,14,2,9,5,4,0,0,0,40,38,0
38,3,312232,15,10,2,11,0,4,1,0,0,50,38,1
43,2,456236,11,9,2,2,0,4,1,0,0,40,38,1
30,2,609789,1,7,2,4,0,4,1,0,0,60,25,0
29,2,50028,15,10,2,7,0,4,1,0,0,40,38,0
23,2,95989,15,10,4,7,3,4,0,0,0,30,38,0
28,2,110145,11,9,2,0,0,4,1,0,0,40,38,0
29,2,134890,9,13,2,12,0,4,1,0,0,40,38,1
29,2,112847,8,11,2,2,0,1,1,7298,0,32,38,1
47,4,118506,9,13,2,3,3,4,1,0,0,60,38,0
29,2,77009,1,7,5,11,1,4,0,0,2754,42,38,0
39,2,206298,15,10,0,0,1,4,0,0,0,40,38,0
52,2,146711,9,13,2,9,0,4,1,0,0,50,38,1
27,2,263552,11,9,4,0,1,4,1,0,0,50,38,0
40,3,144371,9,13,2,2,0,4,1,0,0,15,38,0
18,2,43272,15,10,4,7,3,4,1,0,0,20,38,0
52,2,76860,11,9,2,5,0,1,1,0,0,8,29,0
52,2,190909,11,9,2,3,0,4,1,0,0,40,38,1
44,2,157249,9,13,2,9,0,2,1,0,1977,50,38,1
43,5,114508,11,9,0,3,4,4,0,0,0,40,38,0
38,0,248919,11,9,2,13,0,4,1,0,2051,40,38,0
31,2,159187,15,10,2,2,0,4,1,0,0,40,38,1
63,1,150079,11,9,2,0,5,4,0,0,0,35,38,1
35,2,144608,11,9,2,6,0,4,1,0,0,40,38,0
18,2,115443,1,7,4,5,1,4,1,0,0,25,38,0
75,4,192813,12,14,6,11,1,4,1,0,0,45,38,0
65,4,28367,11,9,2,11,0,4,1,0,0,55,38,0
32,0,148138,9,13,2,9,0,1,1,0,2002,40,19,0
36,0,192150,11,9,0,0,4,4,0,0,0,40,38,0
28,4,160786,11,9,4,2,3,4,1,0,0,40,38,0
21,2,199444,11,9,4,0,3,4,0,0,0,44,38,0
54,2,37289,12,14,2,3,5,4,0,0,0,55,38,1
27,2,47907,9,13,4,9,1,4,0,0,0,48,38,0
40,2,111483,9,13,2,3,0,4,1,7298,0,40,38,1
32,1,169837,7,12,0,3,1,2,0,0,0,40,38,0
53,2,104413,11,9,6,7,4,2,0,0,0,20,38,0
25,2,150553,6,5,3,0,4,1,0,0,0,40,39,0
62,1,167889,10,16,6,9,4,4,0,0,0,40,19,0
37,1,186035,15,10,2,12,0,4,1,0,0,45,38,1
21,2,219137,0,6,4,7,3,2,1,0,0,25,38,0
48,4,52240,8,11,2,3,5,4,0,0,0,25,38,1
26,2,215384,9,13,4,3,1,4,1,0,1974,55,38,0
19,5,112432,15,10,4,0,3,4,1,0,0,10,38,0
36,2,192614,11,9,0,6,1,4,1,0,0,56,38,0
49,2,105614,0,6,2,6,0,4,1,0,0,50,38,0
27,3,243871,15,10,4,0,3,4,0,0,0,45,38,0
45,1,172111,9,13,0,3,4,2,0,0,0,60,38,0
25,2,154863,11,9,4,0,4,2,1,0,0,35,38,0
22,2,162667,11,9,4,5,3,4,1,0,0,50,31,0
35,2,27408,15,10,4,11,1,4,1,0,0,40,38,0
44,2,138077,9,13,0,0,4,4,0,0,0,32,38,0
31,2,217460,11,9,0,2,1,4,1,0,0,45,38,0
