Gender,customer_type,age,type_of_travel,customer_class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,target
0,1,38,0,1,427,1,0,0,3,0,5,4,3,5,4,4,4,2,4,179,178.0,0
1,0,69,1,1,789,4,4,3,4,2,3,4,2,5,2,5,5,4,2,0,19.0,0
1,0,42,1,2,1073,2,5,2,2,4,2,4,4,3,3,5,5,5,4,0,0.0,0
1,1,22,0,0,2677,5,5,5,1,1,5,3,1,4,2,4,3,5,1,0,0.0,1
0,1,25,0,1,680,1,1,1,3,3,1,1,3,3,2,3,4,4,3,0,0.0,0
1,0,58,0,0,2749,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0,0.0,1
1,0,13,1,1,163,3,5,0,4,1,0,1,1,3,4,4,5,4,1,0,0.0,0
1,0,28,1,1,677,3,3,3,4,5,3,1,5,4,1,3,3,3,5,3,7.0,0
1,0,53,1,1,1079,1,5,1,5,2,1,2,2,5,3,5,5,4,2,21,17.0,0
1,0,9,1,0,853,1,5,1,2,5,1,5,5,4,3,4,5,5,5,68,76.0,0
0,0,41,1,2,532,4,4,3,5,5,4,5,3,3,3,3,4,3,5,0,3.0,0
1,0,49,0,0,468,1,1,1,1,2,5,4,5,5,5,5,5,5,3,0,0.0,1
1,1,27,0,0,110,1,1,1,2,2,1,2,2,5,5,4,4,4,2,0,14.0,0
1,0,36,0,0,241,2,4,4,4,1,4,4,2,2,2,2,2,2,1,14,11.0,0
0,0,25,0,0,581,1,5,5,5,1,2,1,1,3,4,4,2,4,1,1,0.0,0
1,0,37,0,1,341,4,2,2,2,4,4,4,4,3,3,5,3,1,4,0,0.0,1
0,1,22,0,0,236,5,0,5,4,2,5,2,2,5,2,5,4,4,2,27,18.0,1
0,0,54,0,0,3289,1,1,1,1,2,5,5,4,4,4,4,5,4,3,0,20.0,1
1,0,15,1,1,1616,4,4,4,4,1,4,1,1,4,5,5,3,5,1,2,0.0,0
1,0,44,0,1,403,4,2,2,2,4,4,4,4,3,2,3,3,4,4,15,27.0,0
0,0,60,0,1,725,3,1,1,1,2,4,3,3,3,3,3,1,3,4,35,66.0,0
1,0,54,1,1,846,1,5,1,4,3,1,3,3,5,5,4,4,5,3,31,27.0,0
0,1,18,0,1,594,3,2,3,3,3,3,5,3,4,3,3,1,4,3,7,21.0,0
0,0,42,0,0,986,1,4,4,4,1,3,3,1,1,2,1,2,1,1,102,101.0,0
1,1,29,0,1,977,3,3,3,4,4,3,4,4,2,5,4,3,3,4,0,0.0,0
0,1,26,0,2,550,0,0,0,5,2,0,2,2,3,1,4,2,4,2,0,0.0,1
1,1,25,0,1,671,2,2,2,4,2,2,2,2,4,5,4,3,3,2,21,3.0,0
1,0,57,1,1,1521,4,4,4,3,5,4,2,5,3,2,5,3,5,5,5,6.0,0
1,1,25,0,0,964,5,0,5,4,3,5,3,3,5,2,5,5,5,3,0,0.0,1
0,0,47,0,0,952,4,1,1,1,4,4,3,4,4,4,4,4,4,3,4,26.0,0
0,0,40,0,0,2425,4,4,2,4,2,2,5,5,5,5,5,2,5,3,0,0.0,1
1,0,39,0,0,2694,5,5,5,5,2,5,4,5,5,5,5,4,5,3,10,10.0,1
1,0,45,0,0,3055,2,2,2,2,5,5,5,4,4,5,4,4,4,4,0,0.0,1
0,0,14,1,1,192,4,4,4,4,3,4,3,3,3,4,5,5,4,3,76,74.0,0
0,0,59,0,0,2368,5,5,5,5,5,4,4,5,5,5,5,3,5,5,8,0.0,1
1,0,29,1,1,1678,1,5,1,1,3,1,3,3,2,3,2,1,2,3,33,24.0,0
0,0,34,0,0,2306,3,3,3,3,2,5,5,4,4,4,4,3,4,3,4,0.0,1
1,0,50,0,0,383,3,3,3,3,5,4,4,4,4,4,4,5,4,4,0,0.0,1
1,0,46,1,2,834,4,5,4,4,1,4,1,1,5,2,5,5,5,1,0,1.0,0
1,0,36,1,2,458,1,5,1,1,2,1,5,2,3,5,5,5,4,2,2,5.0,0
0,0,33,1,1,2556,1,4,1,5,1,5,5,5,5,5,5,5,5,5,0,12.0,0
0,0,36,0,2,397,5,3,3,3,5,5,5,5,2,2,3,1,2,5,0,0.0,1
0,0,53,0,1,707,2,1,1,1,2,2,2,3,4,4,4,2,3,2,157,183.0,0
0,0,48,0,0,3662,4,4,4,4,2,5,4,4,4,4,4,5,4,3,2,0.0,1
1,0,40,0,1,859,5,1,1,1,5,5,5,5,2,3,5,1,1,5,0,0.0,1
0,0,33,1,1,602,2,5,2,1,4,2,4,4,4,1,3,1,1,4,0,0.0,0
1,0,30,0,2,501,1,3,4,3,2,1,1,1,2,3,3,1,3,1,181,162.0,0
1,1,34,0,1,262,2,4,2,2,2,2,4,2,1,2,3,5,2,2,0,0.0,0
0,1,37,0,2,371,1,1,1,3,1,1,1,1,3,4,3,3,4,1,0,0.0,0
0,0,45,0,0,3709,5,5,5,5,2,5,5,4,4,4,4,3,4,3,0,0.0,1
0,0,36,0,0,1964,2,5,5,5,3,3,4,2,2,1,2,3,2,4,14,45.0,0
1,0,40,0,1,829,4,1,1,1,4,3,4,4,4,5,1,1,1,4,0,0.0,0
1,0,30,0,0,3236,5,4,5,4,5,4,5,5,3,5,3,4,3,5,23,17.0,0
0,1,29,0,0,426,2,2,2,3,4,2,4,4,5,5,5,3,5,4,22,17.0,0
0,1,21,0,1,448,2,0,1,3,2,1,2,2,1,5,4,1,2,2,0,0.0,0
0,0,52,0,0,341,0,0,0,1,4,4,5,2,2,2,2,5,2,5,0,0.0,1
1,0,54,0,0,2007,5,5,3,5,5,4,5,5,5,5,5,4,5,5,1,3.0,1
0,0,54,1,1,461,1,5,1,3,3,5,5,1,1,1,1,5,1,4,0,0.0,0
1,0,15,1,1,597,3,3,4,4,2,4,2,2,1,1,4,4,3,2,0,0.0,0
0,0,34,0,0,2836,1,1,1,1,2,4,4,4,4,4,4,3,4,5,0,0.0,1
1,0,27,0,0,2467,1,4,4,4,3,3,1,3,3,2,2,4,2,3,32,25.0,0
0,0,29,0,0,591,3,3,3,3,4,4,4,4,4,5,5,4,5,4,0,0.0,1
0,0,60,0,0,1450,3,3,3,3,4,5,5,4,4,4,4,5,4,5,0,0.0,1
0,0,26,0,0,3604,1,4,4,4,1,1,1,1,3,4,3,2,3,1,0,0.0,0
1,1,80,0,0,373,1,1,1,5,2,5,4,2,2,1,2,5,2,3,0,0.0,0
0,0,60,1,2,404,2,4,2,1,2,5,5,1,1,2,5,4,1,3,77,108.0,0
0,0,30,0,0,3232,4,4,4,4,5,5,5,5,3,2,5,5,5,5,24,9.0,1
1,0,12,1,1,472,1,4,1,2,3,1,3,3,5,3,4,3,4,3,0,0.0,0
0,0,29,0,0,1721,1,1,1,1,5,5,5,5,5,2,5,3,4,5,0,19.0,1
1,0,56,1,2,143,2,3,2,5,5,2,5,5,2,4,1,5,4,5,0,2.0,0
1,1,24,0,0,1175,0,0,0,2,3,0,3,3,4,5,5,3,5,3,0,0.0,1
1,0,61,0,2,1050,4,2,2,2,4,4,4,4,4,4,5,5,5,4,0,0.0,1
0,0,44,0,1,1674,3,4,4,4,2,5,2,3,3,3,3,3,3,4,51,43.0,1
0,1,30,0,1,562,2,3,2,4,4,2,4,4,1,2,4,3,4,4,0,0.0,0
1,0,36,0,1,335,1,3,3,3,1,1,1,1,2,3,3,4,4,1,0,2.0,0
1,0,70,1,1,541,3,5,3,3,2,3,1,2,2,2,5,2,5,2,0,0.0,0
0,0,52,0,0,2704,2,3,3,3,1,2,4,2,2,2,2,4,2,3,1,0.0,0
0,0,39,0,0,3177,3,3,3,3,2,3,5,5,5,4,5,3,5,4,0,0.0,1
1,0,46,0,0,2565,1,1,2,1,4,5,5,3,5,4,5,5,5,5,13,9.0,1
1,0,57,0,0,2504,4,4,4,4,3,3,3,4,4,3,4,3,4,3,0,5.0,1
0,0,33,1,1,547,3,4,3,3,4,3,4,4,4,2,3,3,4,4,8,7.0,0
1,0,32,1,1,436,4,4,5,3,5,5,5,5,1,5,1,2,5,5,3,1.0,0
0,0,44,0,1,1127,4,3,3,3,1,3,3,4,4,4,4,4,4,3,0,0.0,0
0,0,49,0,1,1237,5,2,2,2,4,5,4,5,5,5,5,3,5,2,0,0.0,1
0,0,57,0,0,168,4,1,4,4,3,5,5,5,5,4,4,5,5,4,1,30.0,1
1,0,15,1,1,155,2,5,2,5,1,2,1,1,5,1,3,5,4,1,0,12.0,0
1,1,23,0,1,189,0,4,0,2,3,0,3,3,5,4,5,4,4,3,0,0.0,1
0,0,60,1,0,346,1,5,5,4,3,5,5,1,1,5,1,4,1,4,9,8.0,0
0,0,28,1,0,391,2,5,2,4,3,2,3,3,4,4,5,3,4,3,14,6.0,0
0,0,45,0,0,507,3,4,4,4,2,4,4,3,3,3,3,1,3,4,38,25.0,0
1,1,47,0,1,720,3,3,3,3,2,3,5,2,4,2,5,3,3,2,0,7.0,0
0,0,59,1,1,402,2,4,2,5,5,5,5,2,2,2,2,3,2,3,1,0.0,0
1,0,59,1,1,201,5,1,5,4,2,5,1,2,1,4,3,2,3,2,31,29.0,1
1,0,50,0,2,404,4,4,4,4,4,4,4,4,4,1,4,4,3,4,0,0.0,1
0,1,22,0,1,919,3,3,3,1,4,3,4,4,4,3,1,1,1,4,17,76.0,0
1,0,21,0,1,1010,2,1,1,1,2,2,4,2,3,2,4,2,3,2,5,0.0,0
0,0,34,0,0,1892,1,1,1,1,1,3,5,4,4,4,4,2,4,1,0,0.0,1
1,0,30,0,0,1947,4,4,4,4,4,4,4,4,5,4,4,5,5,4,0,0.0,1
1,0,15,1,1,1504,1,4,1,2,3,1,3,3,4,3,4,4,5,3,4,2.0,0
0,0,48,0,0,3440,4,4,4,4,4,4,4,4,4,5,4,4,4,4,193,199.0,1
0,0,47,1,1,255,5,4,5,3,3,4,4,5,5,5,5,3,5,3,10,2.0,1
0,0,63,1,1,1521,3,4,3,3,3,4,5,4,4,3,3,5,4,3,73,51.0,0
0,0,64,1,1,280,2,5,2,3,5,4,4,2,2,2,1,3,2,3,20,28.0,0
1,0,26,0,0,1739,3,3,3,3,4,4,4,4,4,4,5,3,4,4,8,15.0,1
1,0,24,0,0,2083,4,4,4,4,4,4,4,4,1,5,2,2,5,4,2,0.0,1
0,0,37,1,1,229,3,4,0,3,5,0,3,5,4,3,5,3,4,5,2,23.0,0
1,0,46,0,0,2792,3,3,5,3,4,4,4,4,4,4,4,5,4,3,13,4.0,1
0,0,15,1,1,1020,3,1,3,2,4,3,4,4,3,4,3,1,2,4,15,46.0,0
0,0,50,0,0,237,2,2,3,2,4,4,4,5,5,5,5,3,5,4,5,0.0,1
0,0,57,0,0,3131,1,1,1,1,2,5,5,5,5,5,5,3,5,4,24,0.0,1
0,0,51,1,1,3711,2,5,2,5,2,1,1,5,5,4,2,1,4,1,0,0.0,0
0,0,64,1,1,213,2,5,2,1,5,5,5,4,4,2,4,4,4,5,58,28.0,0
0,0,45,1,1,859,1,5,1,4,4,5,5,2,2,1,2,3,2,4,0,0.0,0
1,1,60,0,1,1211,4,4,4,3,1,4,1,1,2,5,1,5,4,1,5,0.0,0
0,1,29,0,1,937,2,1,1,4,2,1,3,2,4,5,3,4,3,2,0,0.0,0
1,0,46,0,0,2233,4,1,4,4,2,5,5,4,4,4,4,3,4,5,0,0.0,1
1,0,12,1,1,500,0,5,0,1,2,0,2,2,5,2,4,5,5,2,0,0.0,1
0,0,34,1,1,164,2,5,2,3,1,2,1,1,3,4,4,5,4,1,0,0.0,0
0,0,11,1,1,669,1,5,1,1,3,1,5,3,3,4,4,5,5,3,0,0.0,0
1,0,39,0,0,1199,2,2,2,2,5,5,4,5,5,4,5,3,5,5,0,0.0,1
1,0,26,1,1,1407,3,4,2,4,1,2,1,1,2,4,5,4,1,1,0,0.0,0
0,0,52,1,2,1189,3,4,2,3,4,3,4,1,1,2,1,3,1,5,26,15.0,0
0,0,48,0,0,541,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,0.0,1
0,1,24,0,1,224,2,2,3,3,5,3,5,5,3,1,4,3,4,5,4,14.0,0
1,1,39,0,0,691,4,4,4,3,1,4,1,1,3,4,4,4,4,1,67,65.0,0
0,0,22,1,1,408,1,1,1,4,3,1,1,3,3,5,3,2,3,3,0,0.0,0
0,0,42,1,1,1023,2,4,2,4,3,3,4,2,2,2,2,2,2,4,7,11.0,0
1,0,24,1,2,304,2,4,2,2,5,2,2,5,3,4,4,4,5,5,51,46.0,0
0,0,38,0,2,507,4,5,5,5,4,4,4,4,3,1,2,2,3,4,0,8.0,0
1,0,20,1,1,425,2,1,2,4,5,2,5,5,3,1,3,1,3,5,14,0.0,0
1,1,38,0,1,432,3,1,3,3,1,3,1,1,2,5,3,2,3,1,0,0.0,0
0,0,43,1,1,236,5,2,5,2,2,2,2,1,1,5,1,2,1,1,0,0.0,1
1,0,37,1,1,239,4,4,4,4,3,4,1,3,4,2,1,1,5,3,50,46.0,0
1,0,37,0,0,3570,4,5,4,4,4,5,4,5,5,5,5,3,5,5,0,0.0,1
0,0,30,0,2,488,4,1,1,1,4,3,4,4,4,1,3,1,3,4,0,0.0,0
0,0,41,0,0,2572,5,5,5,5,5,4,5,3,3,3,3,5,3,3,11,26.0,1
0,0,26,0,0,2253,3,2,3,3,5,5,5,5,5,3,5,5,5,5,0,0.0,1
0,0,44,0,0,1045,1,1,1,1,5,5,5,3,3,4,3,3,3,5,0,0.0,1
1,1,44,0,1,565,4,4,5,1,2,5,2,2,4,5,4,3,3,2,22,7.0,0
0,0,49,0,0,862,5,5,5,5,4,4,4,5,5,5,5,4,5,4,61,44.0,1
0,0,70,1,1,2677,4,2,4,3,4,2,2,3,5,2,3,2,3,2,0,0.0,1
1,0,22,0,0,2677,2,2,2,2,5,4,4,1,3,4,4,4,4,4,0,0.0,1
1,1,39,0,1,607,2,4,2,1,3,2,3,3,1,3,3,2,5,3,11,25.0,0
1,0,43,0,0,1627,4,4,3,4,3,4,5,4,4,4,4,5,4,3,109,128.0,1
1,0,45,0,0,2565,5,5,4,5,3,3,3,3,4,4,4,3,3,3,6,0.0,1
1,0,46,0,0,3293,2,4,4,4,2,4,3,2,2,2,2,1,2,3,0,5.0,0
0,0,48,0,0,879,2,2,2,2,5,4,5,4,4,4,4,3,4,3,9,3.0,1
0,0,49,0,0,552,5,5,5,5,2,4,4,3,3,3,3,3,3,5,8,1.0,1
0,0,45,0,0,2475,3,3,3,3,2,3,4,4,4,5,4,4,4,5,0,11.0,1
0,0,51,1,1,338,2,4,5,1,3,4,4,2,2,5,2,3,2,5,0,0.0,0
1,0,25,1,1,201,1,4,1,4,1,1,1,1,4,4,4,1,4,1,0,0.0,0
0,1,24,0,1,197,3,4,3,1,5,3,5,5,5,3,5,3,5,5,0,0.0,0
1,0,60,0,0,3108,3,3,3,3,4,1,4,5,5,5,4,3,5,1,0,0.0,1
1,0,39,0,0,1061,3,4,4,4,4,3,3,3,3,3,3,3,3,3,0,0.0,0
0,1,35,0,1,84,4,1,4,2,5,4,5,5,3,4,2,1,2,5,0,0.0,0
1,0,42,0,0,397,4,4,4,4,5,4,2,4,4,4,4,2,4,1,0,0.0,1
1,1,26,0,1,424,1,2,1,4,1,5,5,2,3,3,4,5,2,5,491,485.0,0
1,0,34,1,1,226,3,4,3,2,1,3,1,1,5,3,3,5,1,1,6,0.0,0
0,1,25,0,0,236,2,5,2,3,3,2,3,3,5,2,4,5,4,3,0,3.0,0
0,0,28,1,1,333,3,5,3,4,3,3,3,3,5,5,4,4,5,3,31,24.0,0
0,0,30,0,0,2360,3,3,3,3,5,5,5,5,5,5,5,2,1,5,0,0.0,1
1,1,29,0,0,1242,4,4,4,4,4,5,5,3,3,5,5,5,4,5,301,289.0,0
1,0,47,1,1,867,5,5,5,2,1,5,1,1,5,3,5,5,5,1,0,0.0,1
1,0,56,1,1,372,3,2,3,3,4,3,1,4,3,2,4,1,3,4,0,0.0,0
0,0,41,0,0,599,1,1,1,1,5,5,5,5,5,5,5,5,5,3,0,0.0,1
1,0,80,0,0,3631,4,5,5,5,3,3,3,3,3,3,4,4,3,1,25,11.0,0
1,0,50,0,0,551,4,4,4,4,3,5,5,5,5,5,5,3,5,5,17,13.0,1
1,0,53,0,0,1444,2,2,2,2,4,5,4,5,5,5,5,5,5,5,0,0.0,1
1,0,53,1,1,590,3,4,2,4,2,2,2,2,4,3,4,5,5,2,0,0.0,0
0,0,47,1,2,2227,5,4,5,3,2,4,5,3,3,5,3,3,3,3,0,1.0,1
0,0,28,1,2,526,2,4,2,4,3,2,3,3,3,3,5,5,5,3,0,0.0,0
0,0,42,1,2,181,2,2,2,4,3,3,4,5,5,2,5,4,5,3,0,0.0,0
0,1,33,0,0,4963,2,2,2,1,2,3,3,3,4,5,5,3,4,3,75,171.0,0
0,0,45,1,1,4243,1,5,1,1,1,3,3,1,2,3,3,3,2,3,6,0.0,0
0,0,62,0,1,1576,2,5,2,5,1,3,3,2,2,2,2,4,2,2,0,0.0,0
1,0,47,1,1,549,1,0,1,1,4,1,4,4,3,4,4,5,4,4,0,0.0,0
1,0,25,0,0,2701,2,2,2,2,3,3,3,3,5,5,4,2,5,3,0,0.0,1
0,0,48,0,0,2589,4,4,4,4,4,4,4,5,5,5,5,4,5,5,0,0.0,1
1,0,51,0,0,936,4,5,5,5,5,3,3,4,4,4,4,1,4,1,12,2.0,0
0,0,24,1,1,354,2,1,2,4,1,2,1,1,3,3,3,1,3,1,15,19.0,0
1,0,41,0,0,2071,1,1,1,1,5,4,5,3,3,4,3,5,3,3,0,0.0,1
1,1,29,0,0,919,2,2,2,3,5,2,5,5,2,3,4,2,3,5,0,0.0,0
1,0,47,0,2,300,5,3,2,3,5,5,5,5,2,4,1,5,5,5,0,0.0,1
0,0,41,0,0,2369,0,0,0,3,3,5,5,2,2,5,5,4,2,4,0,6.0,1
0,0,20,1,1,480,3,1,3,3,3,3,1,3,2,3,3,4,2,3,22,18.0,0
1,0,53,0,0,2256,5,5,5,5,4,4,4,4,4,4,4,3,4,3,0,1.0,1
0,0,45,0,0,1620,1,1,2,1,3,5,5,5,5,5,5,3,5,5,52,41.0,1
0,0,56,0,0,728,1,1,1,1,3,5,4,4,4,4,4,4,4,3,0,3.0,1
0,0,60,1,1,370,1,5,1,2,3,5,1,3,3,1,3,3,3,2,0,0.0,0
1,0,35,0,2,826,5,1,1,1,5,4,5,5,1,1,1,2,5,5,76,110.0,1
0,0,60,0,1,707,1,5,5,5,5,3,3,2,2,1,2,1,2,3,0,0.0,0
0,0,47,0,0,1809,5,5,5,5,3,4,5,4,4,4,4,3,4,3,0,0.0,1
0,1,29,0,1,1290,3,3,3,3,1,3,1,1,1,5,4,2,3,1,12,14.0,0
1,1,45,0,0,214,3,3,3,4,3,3,3,3,2,1,5,1,2,3,8,5.0,0
1,0,49,1,1,1262,2,4,2,1,4,2,4,4,3,3,5,3,5,4,46,32.0,0
1,0,53,0,0,1167,2,3,3,3,3,3,4,2,2,2,2,2,2,2,63,49.0,0
0,0,39,0,1,965,2,4,4,4,2,3,2,2,1,5,4,3,2,2,0,0.0,1
0,0,49,0,0,3848,2,4,4,4,2,4,3,2,2,3,2,1,2,2,67,70.0,0
1,0,59,0,0,1572,1,1,1,1,5,4,5,3,3,3,3,5,3,5,0,0.0,1
0,1,10,0,1,868,5,5,5,3,4,5,4,4,4,4,4,5,5,4,0,0.0,1
0,1,21,0,0,237,4,3,4,3,5,4,5,5,4,2,5,5,5,5,0,0.0,1
1,1,34,0,0,456,3,3,3,3,5,3,5,5,5,2,4,3,5,5,27,31.0,0
0,0,46,0,0,562,4,4,4,4,2,4,4,2,2,2,2,3,2,4,1,0.0,1
0,0,44,0,0,588,1,1,1,1,4,5,5,2,2,2,2,1,2,5,0,4.0,1
0,0,66,0,0,3662,3,3,3,3,2,4,3,3,3,3,3,2,3,2,28,52.0,0
1,0,24,0,0,3662,5,5,5,5,5,5,5,5,1,2,5,2,1,5,0,0.0,1
1,0,41,0,1,226,3,2,2,2,3,3,3,3,4,2,4,2,4,3,3,0.0,0
0,0,48,0,0,2339,2,5,5,5,1,4,4,2,2,2,2,4,2,3,0,0.0,0
0,1,25,0,0,1197,5,0,5,2,5,3,3,4,5,4,5,3,4,3,154,149.0,1
1,0,61,1,1,2402,4,5,4,2,5,4,5,5,5,4,3,3,4,5,1,0.0,0
0,0,39,0,0,580,5,5,5,5,3,3,3,4,3,4,5,3,5,3,144,123.0,1
1,0,48,0,0,1528,4,4,4,4,4,4,5,3,3,3,3,4,3,4,0,0.0,1
1,0,41,0,0,2604,0,0,0,3,3,5,4,4,4,4,4,3,4,3,0,0.0,1
1,0,40,1,1,545,1,4,1,2,5,1,5,5,3,1,2,2,4,5,0,1.0,0
1,1,23,0,1,782,4,4,4,4,1,4,5,1,3,4,2,3,2,1,0,0.0,1
1,0,53,1,1,228,3,3,3,4,2,3,3,2,4,5,4,2,4,2,0,0.0,0
1,0,48,0,1,1121,1,4,4,4,1,1,1,1,1,5,3,1,4,1,44,75.0,0
0,0,38,0,2,241,5,2,2,2,5,5,5,5,3,3,3,4,1,5,0,24.0,1
0,0,22,0,0,2739,5,5,5,5,5,5,5,5,4,5,5,5,5,5,0,0.0,1
1,0,38,0,0,1036,3,3,3,3,4,5,5,4,4,4,4,5,4,4,19,7.0,1
1,0,16,0,1,588,5,1,1,1,5,5,5,5,2,4,2,5,2,5,0,0.0,1
1,0,39,0,1,972,2,4,4,4,2,2,2,2,2,4,4,2,4,2,0,0.0,0
0,0,38,0,1,822,3,4,4,4,3,3,3,3,4,3,4,1,4,3,21,17.0,0
0,0,44,0,0,3251,4,4,4,4,4,5,4,4,4,4,4,5,4,4,0,0.0,1
0,0,13,1,2,305,3,4,3,1,5,3,5,5,3,3,5,5,5,5,14,7.0,0
1,0,45,1,1,488,2,5,5,4,5,5,5,5,3,4,5,5,5,5,0,0.0,0
0,0,45,0,1,241,4,2,4,2,1,1,4,4,4,4,4,1,4,4,0,0.0,1
1,0,30,1,1,1269,1,4,1,3,5,1,5,5,5,5,4,4,5,5,18,33.0,0
1,0,27,0,0,2748,2,3,4,3,2,2,2,2,2,4,2,2,1,2,17,12.0,0
0,0,55,0,0,227,4,4,4,4,3,4,4,4,4,4,4,3,4,4,7,1.0,1
1,0,18,1,1,1504,0,4,0,1,3,0,3,3,3,2,5,3,4,3,0,0.0,1
1,0,32,0,0,2583,4,4,4,4,4,5,4,4,4,3,4,4,5,4,9,5.0,1
1,0,36,0,2,187,4,2,2,2,4,4,4,4,3,2,3,3,3,4,0,0.0,0
1,0,39,1,1,750,3,3,3,5,5,3,5,5,2,1,4,2,5,5,0,78.0,0
1,0,25,1,2,2475,1,4,1,4,1,5,5,3,2,3,3,5,3,5,27,13.0,0
0,0,14,1,1,351,4,5,4,2,4,4,4,4,3,5,5,4,4,4,0,0.0,0
0,1,25,0,1,1111,2,2,2,4,5,2,2,5,4,4,4,2,3,5,0,9.0,0
0,0,20,1,2,533,3,4,3,2,5,3,1,5,5,3,4,3,5,5,42,24.0,0
0,0,10,1,1,431,3,5,4,2,4,4,4,4,5,4,5,4,5,4,1,3.0,0
0,0,61,0,1,383,3,3,2,3,1,4,4,3,3,3,3,3,3,2,5,14.0,0
0,0,76,0,0,2061,4,4,4,4,4,1,4,4,4,4,3,4,4,4,0,0.0,1
1,0,56,0,0,1235,4,4,4,4,4,4,4,4,4,4,4,3,4,3,10,15.0,1
1,0,31,1,1,1020,1,4,1,4,3,1,5,3,2,4,3,3,3,3,1,0.0,0
1,0,45,1,1,460,3,4,3,5,5,3,5,5,3,3,5,3,4,5,6,0.0,0
0,0,60,0,0,1972,4,4,4,4,5,5,5,5,5,5,5,4,5,4,24,26.0,1
0,0,50,1,1,190,2,5,2,2,3,5,5,2,2,2,2,4,2,4,3,0.0,0
0,0,41,0,0,2338,3,3,3,3,4,4,5,4,4,4,4,5,4,4,8,0.0,1
1,0,32,0,0,1046,3,4,3,3,5,5,5,5,5,5,2,4,5,5,25,18.0,1
0,0,20,1,1,1725,2,5,3,4,3,3,3,3,4,5,5,3,5,3,109,105.0,0
1,0,34,0,0,2530,4,5,5,5,1,3,3,4,4,3,4,2,4,1,0,0.0,0
0,1,34,0,0,488,2,3,3,2,3,3,3,3,4,4,4,4,5,3,25,32.0,0
0,0,39,0,1,102,1,1,1,1,1,2,1,1,4,2,3,2,4,1,14,19.0,0
1,1,24,0,1,679,5,5,5,3,3,5,5,3,4,4,5,5,5,3,0,0.0,1
0,0,39,0,0,356,1,1,1,1,2,5,5,2,2,2,2,4,2,3,0,0.0,1
1,1,23,0,1,462,5,0,5,1,3,5,3,3,2,4,5,4,2,3,30,16.0,1
1,1,20,0,2,646,2,2,2,3,3,2,3,3,2,2,4,4,3,3,34,32.0,0
0,0,40,1,1,594,1,4,1,1,2,1,2,2,5,3,3,1,4,2,0,14.0,0
0,0,23,0,0,201,1,1,1,1,2,2,1,2,1,2,2,3,3,2,48,45.0,0
1,0,24,0,1,313,5,2,2,2,5,5,3,5,4,5,1,4,3,5,0,0.0,1
0,1,23,0,0,102,2,1,2,3,2,2,2,2,3,3,4,4,3,2,0,9.0,0
1,0,55,0,1,516,1,1,1,1,1,1,1,1,2,1,4,2,4,1,37,31.0,0
1,1,43,0,1,109,2,0,2,4,3,2,3,3,3,5,4,5,4,3,0,6.0,0
1,0,65,1,1,432,2,4,2,3,2,2,2,2,4,5,4,3,2,2,2,0.0,0
1,0,48,0,0,184,5,5,5,5,3,4,4,4,4,4,5,3,4,4,0,0.0,1
1,1,23,0,0,404,4,0,4,2,1,4,1,1,4,4,5,4,5,1,0,2.0,1
0,1,29,0,1,395,2,4,2,4,5,2,5,5,3,1,4,3,4,5,0,0.0,0
1,0,16,1,1,1927,4,4,4,3,1,4,1,1,5,5,3,3,4,1,0,0.0,1
0,0,43,0,0,3477,2,2,2,2,3,5,5,5,5,5,5,4,5,4,6,8.0,1
1,0,70,1,2,1258,3,5,3,2,3,3,3,3,4,5,3,5,5,3,0,0.0,0
0,0,46,0,0,2679,3,3,3,3,3,4,4,4,4,4,4,5,4,3,2,4.0,1
1,0,54,0,1,907,1,5,5,5,1,1,1,1,3,4,2,3,3,1,49,95.0,0
1,0,58,0,0,515,3,3,3,3,4,5,5,5,5,5,5,4,5,5,17,12.0,1
0,0,43,1,1,650,2,4,2,3,5,5,3,2,2,2,2,4,2,3,0,0.0,0
1,0,29,1,1,448,5,2,1,4,3,1,3,3,3,5,4,3,4,3,0,0.0,1
0,0,39,0,0,175,1,2,2,2,5,3,4,1,1,1,1,2,1,1,0,3.0,0
1,0,58,1,1,837,3,5,3,3,5,3,5,5,1,3,4,5,1,5,0,0.0,0
0,1,34,0,0,1546,1,1,1,4,5,1,5,5,4,4,4,5,5,5,7,0.0,0
0,0,49,0,0,3822,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,11.0,1
1,0,39,1,1,197,2,5,2,1,4,2,4,4,5,2,4,3,5,4,25,18.0,0
1,0,37,0,0,239,2,3,3,3,2,4,4,2,2,2,2,2,2,4,0,0.0,0
0,0,49,1,1,621,2,4,2,1,2,4,5,4,4,2,4,3,4,5,0,0.0,0
1,0,54,0,0,2544,5,5,3,5,5,4,5,3,3,3,3,4,3,5,62,66.0,1
1,1,19,0,0,994,5,0,5,4,5,5,5,5,5,5,4,5,5,5,0,0.0,1
0,0,52,0,1,116,5,4,4,4,4,4,2,5,5,5,5,2,5,5,0,0.0,1
0,0,60,0,2,326,5,5,5,5,4,1,1,5,5,5,5,1,5,1,0,0.0,1
