Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,target
4561,28,1,1,0,0,-196,0,0,0,7,5,209,1,-1,0,3,0
4562,25,8,2,1,0,703,0,0,0,5,8,1100,3,-1,0,3,0
4563,29,8,2,1,0,110,1,0,2,7,8,169,3,-1,0,3,0
4564,36,6,2,2,0,258,0,0,0,5,3,230,1,-1,0,3,0
4565,26,4,2,2,0,222,0,0,0,28,6,247,1,63,2,2,1
4566,32,1,1,1,0,889,1,0,0,3,6,1076,2,85,3,1,1
4567,34,6,1,2,0,2427,0,0,1,11,1,90,3,70,3,0,0
4568,43,1,1,0,0,-192,1,0,2,8,8,1120,2,-1,0,3,1
4569,28,7,2,1,0,168,0,0,0,1,6,347,3,140,2,2,1
4570,36,9,1,2,0,202,0,0,0,29,4,313,1,120,3,0,1
4571,34,6,2,1,0,1261,1,0,0,9,0,169,2,-1,0,3,0
4572,39,0,2,1,0,2749,1,0,0,19,9,128,1,-1,0,3,0
4573,63,1,1,1,0,180,0,0,0,15,5,390,2,182,5,2,1
4574,36,1,1,0,0,49,1,0,0,15,8,232,2,365,5,1,0
4575,35,4,2,2,0,565,1,0,2,30,8,763,1,-1,0,3,1
4576,41,4,1,2,0,-195,0,1,0,20,9,112,1,-1,0,3,0
4577,46,4,1,1,0,5559,0,0,2,17,6,483,1,-1,0,3,0
4578,46,4,1,2,0,349,0,0,0,14,8,466,4,88,3,2,1
4579,28,0,2,1,0,2290,1,0,0,18,8,2301,1,-1,0,3,1
4580,27,1,1,1,0,-330,1,1,0,14,8,88,1,353,2,0,0
4581,41,9,2,2,0,1646,1,0,0,4,3,261,1,184,6,2,1
4582,52,4,1,2,0,-2712,1,1,0,2,0,253,1,-1,0,3,0
4583,37,6,2,2,0,1188,0,0,0,24,6,310,1,-1,0,3,1
4584,57,4,1,1,0,2155,0,1,0,10,9,144,3,91,2,0,1
4585,63,9,1,1,0,973,0,0,0,25,3,318,1,388,1,2,1
4586,23,7,2,1,0,870,0,0,0,6,5,316,4,-1,0,3,1
4587,38,7,1,2,0,563,1,0,0,7,8,251,2,-1,0,3,0
4588,26,4,2,2,0,2786,0,0,0,23,7,415,1,-1,0,3,1
4589,40,5,1,1,0,102,0,0,0,6,8,168,1,-1,0,3,0
4590,34,1,2,0,0,505,1,0,2,13,8,351,1,-1,0,3,0
4591,39,0,1,1,0,607,1,0,0,12,8,454,2,364,3,0,1
4592,32,9,2,2,0,5514,0,0,0,22,0,319,1,182,1,2,1
4593,30,4,2,2,0,617,0,0,0,27,3,192,2,-1,0,3,1
4594,51,4,0,2,0,119,0,0,2,5,6,112,2,-1,0,3,0
4595,50,4,0,2,0,299,0,0,0,17,9,666,3,-1,0,3,0
4596,41,4,1,2,0,0,0,0,0,17,11,294,4,63,11,1,1
4597,80,5,1,0,0,1021,0,0,1,26,3,37,1,-1,0,3,0
4598,55,4,1,2,0,-375,0,0,0,30,5,814,2,-1,0,3,1
4599,40,1,1,1,0,737,1,0,2,30,8,135,2,-1,0,3,0
4600,53,0,1,1,0,1796,0,0,1,15,2,476,1,193,1,0,1
4601,41,4,1,2,0,-556,1,1,2,26,8,127,3,-1,0,3,0
4602,29,1,2,1,0,482,0,1,0,10,5,1097,3,-1,0,3,1
4603,66,0,1,1,0,4041,0,0,0,14,6,713,2,-1,0,3,1
4604,27,9,2,1,0,740,1,0,0,5,8,294,1,-1,0,3,0
4605,33,9,1,1,0,256,1,0,0,18,9,76,1,-1,0,3,0
4606,76,6,1,3,0,4984,0,0,1,28,0,403,1,182,1,2,1
4607,37,9,1,2,0,122,0,0,0,25,6,266,2,318,3,1,1
4608,50,1,1,0,0,-37,1,0,2,12,8,78,3,-1,0,3,0
4609,34,9,2,1,0,4943,1,1,0,19,9,117,2,-1,0,3,0
4610,68,5,1,1,0,1146,0,0,0,13,8,356,1,71,5,2,1
4611,51,4,1,2,0,346,0,0,0,11,1,237,1,180,6,2,1
4612,37,5,1,1,0,71,0,1,0,8,8,254,1,-1,0,3,0
4613,37,0,1,1,0,1967,0,0,1,27,10,376,1,-1,0,3,1
4614,47,4,1,1,0,2892,0,0,2,17,6,556,1,-1,0,3,1
4615,31,7,1,1,0,505,0,0,0,11,5,773,3,-1,0,3,0
4616,33,1,1,1,0,3576,1,0,0,2,0,124,1,308,2,1,0
4617,38,1,0,1,0,0,1,0,0,11,8,580,1,173,1,0,0
4618,39,9,1,1,0,-1451,1,1,0,30,5,65,5,-1,0,3,0
4619,37,1,1,0,0,106,1,0,0,25,1,511,1,392,13,0,1
4620,49,9,2,1,0,-188,1,1,0,17,9,454,1,-1,0,3,1
4621,28,8,2,2,0,844,0,0,0,16,0,551,2,-1,0,3,1
4622,34,4,2,2,0,757,0,0,0,18,1,37,4,-1,0,3,0
4623,26,0,2,1,0,255,0,0,0,9,3,190,1,-1,0,3,1
4624,30,4,2,2,0,136,1,0,2,23,8,152,1,-1,0,3,0
4625,31,9,2,2,0,882,0,0,0,4,11,293,1,93,1,2,1
4626,36,4,1,2,0,532,1,0,0,14,8,603,1,-1,0,3,0
4627,36,8,2,1,0,17,0,0,0,22,0,621,1,-1,0,3,1
4628,29,8,2,1,0,1925,0,0,0,21,10,150,3,149,5,2,1
4629,32,8,2,1,0,14,0,0,0,19,1,144,3,136,1,1,0
4630,42,2,1,1,0,169,1,0,1,15,8,87,4,-1,0,3,0
4631,49,4,0,2,0,696,1,0,2,2,6,310,3,-1,0,3,0
4632,55,4,1,2,0,23189,1,0,2,14,8,77,1,-1,0,3,0
4633,36,4,2,2,0,490,0,0,0,28,1,207,8,98,1,0,1
4634,69,5,1,3,0,426,0,0,1,9,2,395,1,-1,0,3,1
4635,36,4,1,2,0,4,0,1,0,29,5,261,6,-1,0,3,0
4636,54,4,1,2,0,203,0,0,0,21,9,70,1,-1,0,3,0
4637,38,0,1,1,0,47,1,1,0,31,5,50,11,-1,0,3,0
4638,58,9,0,1,0,-354,1,1,0,7,5,98,1,-1,0,3,0
4639,29,7,2,1,0,146,1,0,2,19,8,104,2,-1,0,3,0
4640,21,8,2,1,0,357,0,0,0,2,11,115,3,-1,0,3,0
4641,42,7,0,1,0,444,0,0,0,21,9,171,1,-1,0,3,0
4642,59,4,0,2,0,258,1,0,1,29,10,266,1,-1,0,3,1
4643,42,1,1,0,0,1461,1,0,0,7,8,757,2,170,3,0,1
4644,37,9,1,1,0,5953,0,0,0,5,1,1113,1,-1,0,3,0
4645,43,4,1,2,0,79,0,0,0,26,8,640,1,-1,0,3,1
4646,36,2,1,0,0,177,1,0,2,12,8,63,5,-1,0,3,0
4647,40,1,1,3,0,87,1,0,0,13,8,477,3,-1,0,3,1
4648,41,4,0,2,0,647,1,0,2,16,8,270,1,-1,0,3,0
4649,37,0,0,1,0,3975,1,0,0,11,8,163,2,-1,0,3,0
4650,38,4,1,2,0,1101,1,0,1,9,9,43,1,-1,0,3,0
4651,30,9,2,2,0,0,1,0,0,5,5,140,1,424,8,2,1
4652,38,9,0,1,0,631,1,0,0,25,1,343,2,-1,0,3,0
4653,26,9,2,1,0,668,1,0,2,28,8,576,3,-1,0,3,1
4654,34,1,1,1,0,1454,1,0,0,11,3,231,2,297,2,0,1
4655,31,1,1,1,0,4471,1,0,2,9,8,296,2,-1,0,3,0
4656,45,4,1,2,0,547,0,0,0,2,3,577,1,-1,0,3,1
4657,54,9,0,2,0,2133,0,0,0,18,9,176,1,-1,0,3,0
4658,34,1,1,0,0,425,1,0,0,16,5,1389,7,-1,0,3,0
4659,39,4,1,2,0,0,1,0,0,5,8,811,2,-1,0,3,1
4660,35,4,2,2,0,4348,1,0,0,2,0,1074,3,217,8,0,0
4661,44,4,1,2,0,7818,0,0,0,27,8,412,1,-1,0,3,1
4662,34,4,2,2,0,9,0,0,0,11,5,439,2,-1,0,3,0
4663,35,4,1,2,0,82,0,0,0,8,1,507,4,-1,0,3,1
4664,70,5,1,0,0,6538,0,0,0,9,11,394,1,-1,0,3,1
4665,45,6,0,2,0,963,1,0,0,12,8,528,5,-1,0,3,1
4666,58,2,1,1,0,2,0,0,2,16,6,684,1,-1,0,3,0
4667,38,9,1,1,0,1919,0,0,0,4,1,846,1,-1,0,3,1
4668,54,4,0,1,0,300,1,0,0,20,9,562,2,-1,0,3,1
4669,42,4,1,2,0,2665,1,0,0,4,6,280,2,126,11,0,1
4670,50,9,0,1,0,8016,0,0,0,17,5,903,4,-1,0,3,0
4671,40,9,1,1,0,312,0,0,0,25,8,612,7,-1,0,3,1
4672,39,4,2,2,0,0,1,0,0,12,8,561,4,369,3,0,0
4673,40,7,1,1,0,-192,1,0,0,11,8,666,1,-1,0,3,1
4674,52,0,2,1,0,2398,1,0,0,3,9,412,1,-1,0,3,1
4675,48,9,0,2,0,83,0,1,0,19,1,243,6,-1,0,3,0
4676,34,0,2,1,0,673,1,0,0,29,4,89,1,260,2,0,0
4677,43,1,0,0,0,515,1,0,0,18,9,182,1,-1,0,3,0
4678,46,1,1,0,0,333,1,0,0,31,5,284,4,-1,0,3,0
4679,39,0,0,1,0,19,1,0,0,2,5,503,2,147,5,2,1
4680,32,4,2,2,0,935,0,0,0,9,9,165,1,91,7,2,1
4681,74,5,1,1,0,9480,0,0,0,21,0,211,1,-1,0,3,1
4682,30,10,1,1,0,221,0,0,0,8,1,61,4,-1,0,3,0
4683,45,1,1,1,0,1144,1,0,2,22,10,676,1,-1,0,3,1
4684,44,7,1,1,0,5781,1,1,0,15,8,195,1,-1,0,3,0
4685,47,1,1,1,0,1230,1,0,1,12,9,378,1,-1,0,3,1
4686,26,9,2,1,0,223,0,1,0,21,5,1002,3,-1,0,3,1
4687,33,8,1,1,0,1536,0,0,0,9,9,262,1,94,2,2,1
4688,30,10,1,2,0,330,0,0,0,14,0,111,1,-1,0,3,1
4689,31,4,0,2,0,254,0,0,0,18,1,1576,8,-1,0,3,1
4690,58,10,2,2,0,2094,0,0,0,1,6,161,2,-1,0,3,0
4691,26,4,2,2,0,1027,0,0,0,23,11,744,1,-1,0,3,1
4692,30,8,2,1,0,2046,0,0,1,21,0,595,3,254,1,0,1
4693,51,1,1,1,0,568,1,0,2,4,6,37,1,-1,0,3,0
4694,49,4,2,2,0,151,1,0,0,8,5,97,3,-1,0,3,1
4695,43,0,1,1,0,506,0,0,2,20,6,398,1,-1,0,3,0
4696,62,1,1,1,0,180,0,0,0,14,4,183,1,90,4,1,1
4697,57,2,1,1,0,905,0,0,0,7,1,121,1,-1,0,3,0
4698,33,4,1,2,0,3301,1,0,0,2,9,131,2,171,2,0,0
4699,70,5,0,0,0,383,0,0,0,28,0,50,2,-1,0,3,0
4700,48,9,2,1,0,479,0,0,2,20,8,148,5,-1,0,3,0
4701,30,4,2,2,0,119,0,0,0,28,4,430,1,-1,0,3,0
4702,50,4,1,2,0,398,0,0,1,30,5,1567,5,-1,0,3,0
4703,25,8,2,1,0,348,0,0,0,10,1,245,1,-1,0,3,1
4704,36,4,1,2,0,909,1,1,0,25,5,250,3,-1,0,3,0
4705,49,1,1,0,0,361,1,0,2,16,6,513,2,-1,0,3,1
4706,47,1,1,1,0,581,1,0,0,26,1,79,6,-1,0,3,0
4707,49,0,1,1,0,1047,0,0,0,8,1,133,4,-1,0,3,0
4708,30,8,2,3,0,4468,0,0,0,2,3,204,1,-1,0,3,1
4709,54,0,0,1,0,1872,0,0,0,13,3,439,5,-1,0,3,1
4710,28,4,2,2,0,187,0,0,0,10,11,255,1,93,2,2,1
4711,52,4,1,2,0,499,0,0,0,6,1,115,4,-1,0,3,0
4712,40,3,2,2,0,7441,0,0,0,31,5,1461,6,-1,0,3,1
4713,50,0,0,1,1,2405,1,0,0,6,8,114,1,287,8,0,0
4714,30,4,2,2,0,4808,0,0,0,10,7,272,1,-1,0,3,1
4715,53,0,0,1,0,1151,1,0,2,5,8,412,1,-1,0,3,0
4716,32,0,0,1,0,-331,1,1,2,26,8,130,3,-1,0,3,0
4717,31,4,0,2,0,414,0,1,0,16,5,241,1,-1,0,3,1
4718,33,4,1,2,0,0,1,1,0,14,8,83,2,-1,0,3,0
4719,54,1,1,3,0,-361,1,0,2,26,8,227,1,-1,0,3,0
4720,44,0,2,1,0,985,1,1,0,11,8,9,7,325,19,0,0
4721,72,5,1,0,0,2079,0,0,0,13,1,100,1,191,3,1,0
4722,36,0,1,1,0,746,1,0,0,17,9,581,3,-1,0,3,0
4723,31,4,1,2,0,141,1,0,0,4,3,572,2,238,7,1,1
4724,33,4,1,2,0,455,1,1,2,29,8,122,10,-1,0,3,0
4725,60,0,0,1,0,-41,1,1,0,6,3,1658,1,262,1,0,1
4726,69,5,1,1,0,2473,0,0,0,8,5,967,3,-1,0,3,1
4727,42,1,2,1,0,625,0,0,2,19,6,651,3,-1,0,3,1
4728,25,7,2,2,0,130,1,0,0,16,5,49,1,-1,0,3,0
4729,42,3,1,0,0,0,0,1,0,11,5,83,2,-1,0,3,0
4730,29,1,1,1,0,339,1,0,0,15,8,63,3,354,2,0,0
4731,38,4,2,2,0,2117,0,0,0,14,1,81,2,-1,0,3,0
4732,42,9,1,1,0,994,1,0,0,18,4,453,1,67,9,2,1
4733,57,5,1,1,0,5313,0,0,0,3,6,200,1,-1,0,3,1
4734,47,1,1,0,0,673,1,1,2,6,6,118,4,-1,0,3,0
4735,46,9,1,3,0,3308,0,0,0,27,10,171,1,91,2,2,1
4736,38,2,1,2,0,7752,1,0,0,15,5,138,4,-1,0,3,0
4737,33,4,2,2,0,369,0,0,0,25,1,143,10,-1,0,3,0
4738,28,10,2,0,0,1374,0,0,0,23,0,203,4,-1,0,3,1
4739,28,8,2,1,0,196,0,0,0,2,5,423,3,-1,0,3,1
4740,45,4,1,2,0,96,1,0,0,16,5,202,1,-1,0,3,0
4741,31,1,2,2,0,761,0,0,1,18,9,514,2,-1,0,3,1
4742,45,7,0,1,0,0,1,1,0,21,9,173,1,192,1,0,0
4743,51,1,1,1,0,0,1,0,2,5,8,173,2,-1,0,3,0
4744,36,1,0,1,0,638,1,0,2,16,6,1395,2,-1,0,3,1
4745,36,9,0,1,0,2823,1,0,0,8,6,215,1,371,6,0,1
4746,30,4,1,2,0,134,1,0,2,19,8,70,1,-1,0,3,0
4747,60,1,1,3,0,2090,1,0,0,7,8,957,2,-1,0,3,1
4748,52,4,1,2,0,1319,1,0,0,17,9,113,1,-1,0,3,0
4749,64,3,1,0,0,768,0,0,0,14,4,371,1,-1,0,3,1
4750,26,4,2,2,0,800,1,0,0,30,4,405,2,-1,0,3,0
4751,46,4,1,1,0,0,0,0,0,27,1,38,6,-1,0,3,0
4752,43,4,1,2,0,46,0,0,0,27,1,63,8,-1,0,3,0
4753,42,1,1,0,0,205,1,0,0,17,0,582,1,-1,0,3,0
4754,40,10,1,2,0,2430,0,0,0,24,1,87,2,-1,0,3,0
4755,51,4,1,2,0,469,0,0,0,14,10,491,1,182,3,2,1
4756,51,3,1,3,0,2337,1,0,0,16,0,251,2,266,3,1,1
4757,38,9,1,1,0,4539,0,0,0,16,11,387,1,-1,0,3,1
4758,38,4,1,2,0,1617,1,0,0,16,0,691,1,-1,0,3,0
4759,36,0,2,1,0,0,1,0,0,21,9,139,2,-1,0,3,0
4760,51,1,1,1,0,33,0,1,2,16,6,721,3,-1,0,3,1
4761,38,7,1,1,0,507,1,0,0,17,0,55,1,344,1,0,0
4762,49,7,1,0,0,1830,1,0,0,15,3,136,1,-1,0,3,1
4763,42,9,0,2,0,802,0,0,1,28,4,119,2,-1,0,3,0
4764,52,7,1,1,0,2081,1,0,2,29,8,150,1,-1,0,3,0
4765,41,0,2,1,0,4464,1,0,1,21,5,1425,2,-1,0,3,0
4766,54,4,1,2,0,0,1,0,0,24,5,140,2,-1,0,3,0
4767,31,4,2,2,0,0,0,0,0,25,1,101,6,-1,0,3,0
4768,29,4,2,2,0,637,1,0,0,3,6,340,1,119,1,0,1
4769,40,2,1,2,1,0,0,0,2,19,6,952,4,-1,0,3,1
4770,36,9,2,1,0,7503,1,0,1,5,8,193,1,335,1,0,0
4771,46,4,1,3,0,802,1,0,1,25,5,417,1,-1,0,3,0
4772,52,7,1,1,0,659,0,0,0,28,4,390,4,93,1,2,1
4773,45,1,1,1,0,10252,0,0,0,4,8,675,2,-1,0,3,1
4774,43,1,2,1,0,318,1,0,2,5,6,736,2,-1,0,3,1
4775,30,1,2,1,0,0,1,0,0,14,5,768,2,-1,0,3,0
4776,31,6,2,2,0,1815,0,0,1,9,3,1541,1,-1,0,3,1
4777,45,4,1,2,0,786,0,0,0,10,11,84,3,-1,0,3,1
4778,30,0,1,2,0,26,1,0,0,16,0,62,1,323,1,0,0
4779,36,1,1,0,0,21,0,0,1,20,9,35,1,-1,0,3,0
4780,51,6,1,1,0,1178,0,0,0,6,1,530,2,-1,0,3,0
4781,20,8,2,3,0,2785,0,0,0,16,11,327,2,-1,0,3,1
4782,43,9,0,2,0,101,0,0,0,19,1,173,3,-1,0,3,0
4783,44,6,0,2,0,1070,1,0,0,30,0,381,1,160,2,1,1
4784,34,9,2,2,0,0,1,0,0,17,0,158,2,-1,0,3,0
4785,65,5,1,0,0,308,0,0,0,1,11,400,1,-1,0,3,1
4786,55,9,0,2,0,0,0,0,0,17,9,134,2,91,1,2,1
4787,26,7,2,1,0,37,0,1,0,2,3,219,5,-1,0,3,0
4788,29,8,2,3,0,7585,0,0,0,3,7,145,2,198,1,0,1
4789,24,4,2,2,0,507,0,0,0,3,5,257,1,-1,0,3,1
4790,30,2,2,0,0,0,1,1,2,27,8,1051,1,-1,0,3,1
4791,61,6,1,2,0,10861,0,0,0,25,10,225,1,91,5,2,1
4792,43,4,1,2,0,1059,0,1,0,1,6,335,2,-1,0,3,1
4793,36,0,2,2,0,3954,1,0,2,21,8,432,1,-1,0,3,0
4794,50,11,1,3,0,558,0,0,0,9,5,464,1,683,6,0,1
4795,36,1,1,0,0,448,1,0,2,5,8,286,1,-1,0,3,0
4796,41,4,1,2,0,4063,1,0,0,12,8,14,5,172,2,0,0
4797,40,0,0,1,0,274,1,1,0,25,5,53,4,-1,0,3,0
4798,35,9,2,1,0,183,0,0,0,23,10,281,1,52,4,0,1
4799,25,9,2,1,0,1298,0,0,0,2,11,206,7,94,2,1,0
4800,34,4,1,2,0,188,0,0,0,5,8,399,1,-1,0,3,0
4801,27,8,2,2,0,5169,1,0,0,3,11,431,1,466,3,2,1
4802,45,4,0,2,0,2813,1,0,0,13,8,43,1,-1,0,3,0
4803,26,1,2,1,0,786,1,1,2,14,8,103,5,-1,0,3,0
4804,44,6,1,3,0,163,1,0,0,12,1,44,1,100,3,2,0
4805,53,9,1,1,0,4930,0,1,0,2,3,228,2,-1,0,3,0
4806,33,7,1,1,0,114,0,1,2,3,5,676,1,-1,0,3,1
4807,71,5,1,1,0,2064,0,0,0,9,9,379,2,92,3,0,0
4808,57,0,0,1,0,658,0,0,0,10,5,724,1,-1,0,3,1
4809,38,1,0,1,0,0,1,0,0,21,10,576,1,183,4,2,1
4810,35,4,2,2,0,0,1,0,2,2,6,184,1,-1,0,3,0
4811,35,9,1,1,0,905,0,1,0,21,1,114,2,-1,0,3,0
4812,44,1,0,1,0,-222,1,0,2,27,8,112,3,-1,0,3,0
4813,33,4,1,2,0,334,0,0,0,25,9,87,1,-1,0,3,0
4814,56,0,1,1,0,360,1,1,0,24,5,98,2,-1,0,3,0
4815,32,7,2,1,0,772,1,0,2,15,8,697,3,-1,0,3,1
4816,58,4,0,2,0,577,0,0,2,15,8,1244,3,-1,0,3,0
4817,76,5,1,3,0,8919,0,0,0,28,4,231,1,-1,0,3,0
4818,26,9,1,1,0,267,1,0,0,28,5,817,2,-1,0,3,1
4819,33,7,1,1,0,2918,0,1,0,20,9,1059,2,-1,0,3,1
4820,52,3,1,0,0,256,0,0,0,6,1,137,1,-1,0,3,0
4821,76,3,0,0,0,1411,0,0,1,15,0,170,3,-1,0,3,1
4822,38,8,2,2,0,3316,0,0,2,17,6,1345,3,-1,0,3,1
4823,46,4,1,2,0,1600,1,1,0,11,1,1244,1,-1,0,3,1
4824,39,9,2,1,0,287,1,0,0,14,5,84,3,-1,0,3,0
4825,55,2,1,1,0,814,0,1,0,28,5,69,12,-1,0,3,0
4826,40,1,1,1,0,1451,0,0,0,1,6,314,1,-1,0,3,1
4827,57,4,1,2,0,350,0,0,1,4,8,87,3,-1,0,3,0
4828,25,2,2,2,0,347,0,0,0,20,1,267,1,-1,0,3,1
4829,45,2,1,1,0,242,0,1,0,4,3,510,1,198,4,0,0
4830,38,2,1,1,0,-272,0,1,2,17,6,143,2,-1,0,3,0
4831,41,1,1,0,0,4,0,0,0,23,5,74,5,-1,0,3,0
4832,32,4,2,2,0,597,0,1,0,24,5,869,1,-1,0,3,0
4833,37,1,1,1,0,362,1,0,2,20,8,277,2,-1,0,3,0
4834,38,1,1,0,0,668,0,0,2,8,8,238,1,-1,0,3,0
4835,44,0,1,1,0,1696,0,0,2,16,6,139,3,-1,0,3,0
4836,36,10,2,1,0,115,0,0,0,9,3,71,2,-1,0,3,0
4837,29,1,1,1,0,1,1,0,2,6,8,215,1,-1,0,3,0
4838,27,1,2,0,0,3955,1,0,2,28,8,205,3,-1,0,3,0
4839,45,4,0,2,0,2406,0,0,0,8,1,248,2,-1,0,3,0
4840,47,7,0,2,0,1639,0,0,0,12,4,349,1,-1,0,3,1
4841,32,6,1,1,0,514,1,0,0,11,5,812,1,-1,0,3,1
4842,38,4,2,2,0,427,1,0,0,18,9,253,1,182,1,0,0
4843,36,7,1,1,0,1746,1,0,0,7,0,15,1,316,1,0,0
4844,31,7,1,1,0,418,1,1,0,9,5,219,1,-1,0,3,0
4845,56,9,1,2,0,1181,0,0,0,28,4,186,1,433,1,0,1
4846,35,4,0,2,0,6997,1,0,0,9,5,1121,1,-1,0,3,1
4847,52,5,1,1,0,603,0,1,2,9,6,79,1,-1,0,3,0
4848,42,9,1,1,0,534,0,0,0,5,1,314,1,-1,0,3,0
4849,49,1,2,0,0,566,1,0,0,25,5,979,2,-1,0,3,1
4850,61,4,1,2,0,267,0,0,0,20,0,190,1,-1,0,3,1
4851,34,7,2,1,0,528,1,0,0,2,11,121,3,100,5,1,1
4852,52,1,1,1,0,2276,0,0,2,20,6,83,3,-1,0,3,0
4853,32,2,1,1,0,1996,1,0,0,18,9,271,1,-1,0,3,0
4854,55,4,0,2,0,2037,0,0,0,4,3,305,2,94,3,2,1
4855,24,4,2,2,0,1030,0,0,0,4,7,396,2,-1,0,3,1
4856,34,0,1,1,0,560,1,0,2,5,8,198,3,-1,0,3,0
4857,38,9,1,1,0,1696,0,0,0,20,9,267,2,-1,0,3,0
4858,33,9,2,2,0,34,0,0,0,28,1,13,30,-1,0,3,0
4859,21,8,2,0,0,423,0,0,0,8,0,104,5,-1,0,3,1
4860,56,4,1,2,0,3120,1,0,0,7,1,666,2,-1,0,3,0
4861,33,9,1,1,0,264,0,0,0,28,1,180,4,-1,0,3,0
4862,76,5,0,0,0,802,0,0,0,9,7,241,1,181,5,2,1
4863,30,9,2,2,0,4060,0,0,0,3,3,179,1,93,1,1,1
4864,38,1,1,0,0,2240,1,0,0,19,9,551,1,183,1,0,0
4865,76,5,1,1,0,2302,0,0,1,5,3,110,1,87,2,0,0
4866,36,9,1,1,0,432,1,1,2,4,1,94,1,-1,0,3,0
4867,41,3,1,1,0,879,0,0,2,5,6,1053,2,-1,0,3,1
4868,35,8,2,1,0,188,1,0,0,5,8,863,1,78,8,2,1
4869,37,9,2,1,0,3665,0,0,0,12,1,664,3,-1,0,3,1
4870,38,7,1,1,0,797,1,0,0,20,0,62,4,-1,0,3,0
4871,45,6,1,2,0,-497,1,1,0,20,9,260,1,-1,0,3,0
4872,63,5,0,0,0,109,0,0,0,10,9,406,2,-1,0,3,1
4873,35,10,2,1,0,2116,1,0,0,13,8,409,2,-1,0,3,0
4874,56,4,1,0,0,-155,1,0,0,17,9,282,1,-1,0,3,0
4875,74,5,1,0,0,1765,0,0,1,11,11,290,2,-1,0,3,1
4876,42,1,1,1,0,1297,1,0,0,3,0,697,2,-1,0,3,0
4877,36,1,1,1,0,6699,1,0,0,20,0,201,3,-1,0,3,0
4878,56,4,1,2,0,616,0,0,0,6,3,156,1,-1,0,3,1
4879,36,4,1,2,0,871,0,0,0,18,9,170,1,-1,0,3,0
4880,27,0,1,1,0,1596,0,0,0,1,11,82,1,-1,0,3,1
4881,32,7,1,1,0,15,1,0,0,15,8,391,1,-1,0,3,0
4882,41,10,2,2,0,4517,1,0,0,20,9,137,1,-1,0,3,0
4883,41,9,1,2,0,231,0,0,0,26,1,428,2,-1,0,3,1
4884,31,7,2,1,0,3,1,0,0,5,8,41,1,-1,0,3,0
4885,34,1,1,1,0,-58,1,1,2,28,8,157,2,-1,0,3,0
4886,47,9,1,1,0,644,0,0,1,28,4,54,3,160,13,0,0
4887,28,4,2,1,0,171,0,0,0,5,6,324,1,87,1,2,1
4888,28,9,2,2,0,4987,0,0,0,9,3,253,21,-1,0,3,1
4889,41,0,1,1,0,1395,1,1,0,11,8,85,1,308,2,0,0
4890,34,9,1,1,0,159,1,0,0,18,10,252,1,-1,0,3,1
4891,75,5,0,1,0,2199,0,0,1,13,9,137,1,-1,0,3,0
4892,56,5,1,1,0,0,0,0,0,26,4,413,2,-1,0,3,0
4893,31,10,1,1,0,20,0,0,1,18,9,52,1,-1,0,3,0
4894,41,1,1,1,0,203,0,0,0,2,5,342,2,-1,0,3,1
4895,36,4,0,2,0,14930,0,0,0,23,5,190,1,-1,0,3,0
4896,46,4,0,2,0,0,0,1,0,29,1,38,6,-1,0,3,0
4897,42,4,1,2,0,783,1,0,0,19,9,77,2,128,3,0,0
4898,40,9,0,2,0,4736,1,0,0,11,3,285,2,-1,0,3,1
4899,39,6,0,1,1,-103,0,1,2,5,6,210,3,-1,0,3,0
4900,31,10,1,1,0,-825,1,0,2,7,8,179,2,-1,0,3,0
4901,34,1,1,3,0,568,1,0,0,25,5,256,1,-1,0,3,0
4902,44,4,1,2,0,1850,1,0,0,6,8,274,1,-1,0,3,0
4903,60,0,0,1,0,683,0,0,0,8,9,507,1,-1,0,3,0
4904,47,0,1,1,0,3676,0,0,0,18,10,567,1,95,3,2,1
4905,27,9,2,1,0,42,0,0,0,28,4,251,1,-1,0,3,0
4906,46,0,1,1,0,517,1,0,0,5,8,29,3,-1,0,3,0
4907,39,4,2,2,0,0,1,0,0,18,3,224,3,-1,0,3,1
4908,51,7,0,1,0,9,0,0,2,18,6,371,2,-1,0,3,1
4909,41,0,1,2,0,5426,1,0,2,14,8,149,2,-1,0,3,0
4910,49,4,1,1,0,1601,0,0,0,29,5,47,5,-1,0,3,0
4911,34,9,2,1,0,194,1,1,0,15,8,1015,1,-1,0,3,1
4912,67,4,1,2,0,405,0,0,0,10,9,344,2,95,2,2,1
4913,28,0,1,1,0,1595,0,0,0,9,11,268,1,254,4,2,1
4914,34,9,2,2,0,1039,0,0,0,11,1,342,3,-1,0,3,0
4915,38,4,0,2,0,151,1,0,0,17,5,50,1,-1,0,3,0
4916,35,4,0,2,0,434,1,0,0,13,1,1314,2,-1,0,3,1
4917,45,9,1,1,0,44,1,0,2,5,8,95,4,-1,0,3,0
4918,28,1,1,0,0,254,1,0,0,20,0,149,2,-1,0,3,0
4919,34,9,1,2,0,8029,1,0,0,14,1,593,4,-1,0,3,1
4920,70,5,1,0,0,2795,0,0,0,8,5,480,1,181,2,2,1
4921,33,9,1,1,0,390,0,0,0,13,1,460,2,-1,0,3,0
4922,59,1,1,0,0,1939,0,0,0,23,0,172,1,-1,0,3,1
4923,37,4,1,1,0,5447,1,1,0,17,9,1789,1,-1,0,3,1
4924,25,10,2,2,0,343,0,0,0,1,6,377,1,-1,0,3,1
