39, State-gov,77516, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,40, United-States,target
20,2,95918,6,5,2,6,0,4,1,0,0,40,38,0
18,2,79443,1,7,4,7,3,4,1,0,0,8,38,0
31,2,62932,11,9,4,2,3,4,1,0,0,40,38,0
61,1,35001,5,4,2,0,0,4,1,2885,0,40,38,0
37,1,218184,9,13,2,9,0,4,1,0,1887,40,38,1
51,2,220537,11,9,0,6,1,4,0,0,0,40,38,0
47,4,330416,15,10,4,4,1,4,1,0,0,60,38,0
42,2,139126,11,9,0,13,1,4,1,0,0,40,38,0
24,2,153542,15,10,4,11,2,4,1,0,0,35,38,0
38,2,335104,9,13,0,9,1,4,0,0,0,35,38,0
32,2,262153,11,9,0,2,4,4,1,0,0,35,38,0
36,2,224531,15,10,4,7,1,4,1,0,0,40,38,0
26,2,159897,15,10,4,3,4,2,0,0,0,40,38,0
27,2,89813,11,9,4,5,3,4,0,0,0,40,38,0
20,2,298635,15,10,4,11,3,1,1,0,0,30,29,0
30,2,172304,8,11,2,3,0,4,1,0,0,55,38,0
32,2,236770,15,10,0,11,1,4,1,0,0,50,38,0
43,1,143046,15,10,0,7,4,4,0,0,0,20,38,0
69,2,108196,0,6,4,2,2,4,1,0,0,40,38,0
46,5,164023,15,10,2,10,0,2,1,0,0,70,38,1
44,2,130126,14,15,0,9,1,4,1,0,0,45,38,1
43,4,110355,11,9,2,13,0,4,1,0,0,45,38,0
34,2,150324,9,13,2,9,0,4,1,0,0,40,38,1
31,4,281030,11,9,2,2,0,4,1,0,0,45,38,0
42,1,445382,9,13,5,3,1,4,1,0,0,45,38,1
18,2,120283,2,8,4,11,3,4,0,0,0,24,38,0
46,1,141058,11,9,2,3,0,4,1,0,0,65,38,0
39,2,305597,8,11,2,2,0,4,1,0,0,40,38,0
24,2,293091,11,9,2,5,0,4,1,0,0,40,38,0
40,2,168071,8,11,0,12,1,4,1,3325,0,40,38,0
23,1,314819,11,9,4,13,3,4,1,0,0,40,38,0
58,2,117477,11,9,0,0,4,2,0,0,0,36,38,0
44,1,188808,8,11,2,2,0,4,1,0,0,40,38,1
24,2,213902,5,4,4,8,3,4,0,0,0,32,7,0
18,2,148644,11,9,4,11,3,4,0,0,0,28,38,0
23,2,82889,15,10,4,0,3,4,0,0,0,16,38,0
48,3,148995,9,13,0,11,1,4,1,0,0,60,38,1
54,2,38795,6,5,5,2,4,4,1,0,0,40,38,0
31,2,103435,9,13,2,11,0,4,1,0,0,50,38,1
23,2,398904,9,13,2,9,5,4,0,0,0,40,38,0
27,2,114967,6,5,2,2,0,4,1,0,0,40,38,0
17,2,342752,1,7,4,7,3,4,1,0,0,15,38,0
43,2,129573,11,9,4,11,1,2,0,0,0,44,38,0
49,2,83622,7,12,5,0,1,4,0,2597,0,40,38,0
28,2,148645,7,12,0,9,1,4,0,0,0,40,38,0
36,2,116138,11,9,2,9,0,1,1,0,0,40,0,0
42,4,27661,9,13,2,11,0,4,1,0,0,45,38,0
39,2,123983,9,13,0,11,1,1,1,0,0,40,2,0
20,2,216889,15,10,4,10,3,4,1,0,0,40,38,0
19,2,219300,15,10,4,11,3,4,0,0,0,25,38,0
33,2,251421,7,12,0,9,1,4,1,0,0,50,38,0
50,2,283676,15,10,2,2,0,4,1,0,0,40,38,1
34,2,188900,9,13,2,3,5,4,0,0,0,40,38,0
47,1,178309,15,10,0,9,1,4,0,0,0,40,38,0
49,2,225124,11,9,6,6,4,2,0,0,0,40,38,0
61,2,190682,11,9,6,2,1,2,0,0,1669,50,38,0
27,2,73587,11,9,4,5,1,2,1,0,0,35,38,0
25,2,236564,11,9,4,0,1,4,1,0,0,40,38,0
53,1,131258,14,15,4,9,1,4,0,0,0,50,38,1
40,2,163342,11,9,4,0,1,4,0,0,0,70,38,0
26,2,266022,15,10,2,11,0,4,1,0,0,50,38,0
63,1,379940,9,13,2,9,0,4,1,0,0,40,38,1
19,2,244115,11,9,4,7,3,2,1,0,0,30,38,0
35,3,64874,7,12,4,11,3,4,1,0,0,40,38,0
27,2,401508,11,9,4,7,4,2,0,0,0,40,38,0
45,2,60267,11,9,0,0,4,4,0,0,0,38,38,0
25,2,443855,11,9,2,7,0,4,1,0,0,40,25,0
49,2,265295,11,9,4,2,1,4,1,0,0,40,38,0
61,2,668362,3,2,6,5,1,4,0,0,0,40,38,0
27,1,209109,12,14,4,9,3,4,1,0,0,35,38,0
50,4,196504,10,16,2,9,0,4,1,0,0,23,38,0
43,2,183096,15,10,5,11,4,4,0,0,0,10,38,0
38,2,120074,9,13,2,6,0,4,1,0,0,50,38,1
21,2,186648,15,10,4,7,3,4,1,0,0,20,38,0
33,2,170148,11,9,0,0,4,4,0,0,0,45,38,0
26,2,39014,2,8,2,8,5,3,0,0,0,40,5,0
30,2,345122,14,15,2,9,0,4,1,0,0,50,38,0
50,2,338033,15,10,4,7,1,4,1,0,0,32,38,0
52,2,76860,11,9,2,5,0,1,1,0,0,8,29,0
30,4,176185,15,10,3,2,3,4,1,0,0,60,38,1
26,2,102460,15,10,2,0,0,4,1,0,0,40,38,0
49,2,120629,15,10,6,11,4,4,0,0,0,30,38,0
30,2,226443,9,13,2,11,0,4,1,0,0,50,38,1
30,2,174704,1,7,2,6,0,2,1,0,0,40,38,0
31,2,207201,15,10,2,2,0,4,1,0,0,40,38,1
41,2,216461,15,10,0,0,3,2,0,0,0,40,38,0
28,4,31717,11,9,2,2,0,4,1,0,0,40,38,0
50,5,24790,11,9,2,5,0,4,1,0,0,40,38,0
45,2,183786,11,9,0,7,4,4,0,0,0,35,38,0
38,2,126675,11,9,0,2,1,4,1,0,2205,40,38,0
21,2,109414,15,10,4,9,3,1,1,0,1974,40,38,0
34,2,37380,11,9,3,6,4,4,0,0,0,40,38,0
22,2,200109,11,9,2,8,5,4,0,4508,0,40,38,0
17,2,245918,1,7,4,7,3,4,1,0,0,12,38,0
61,2,170262,11,9,2,3,5,4,0,15024,0,38,38,1
69,2,102874,11,9,6,0,1,4,0,0,0,24,38,0
33,3,132601,11,9,2,2,0,4,1,0,0,40,38,1
33,2,227282,11,9,2,13,0,4,1,0,0,60,38,0
43,2,194636,9,13,2,2,0,4,1,0,0,48,38,1
35,5,349066,11,9,0,6,3,4,1,0,0,40,38,0
55,5,296991,14,15,2,9,0,4,1,15024,0,40,38,1
47,2,144351,9,13,2,3,0,4,1,0,0,45,38,1
22,5,255575,7,12,4,9,1,4,0,0,0,15,38,0
41,2,190591,7,12,0,3,1,2,0,0,0,40,22,0
29,2,183627,1,7,0,2,1,4,1,0,0,40,38,0
69,2,41419,5,4,2,7,0,4,1,0,0,20,38,0
64,1,96076,8,11,2,3,0,4,1,0,0,40,38,1
40,1,197012,9,13,0,12,1,4,0,8614,0,40,8,1
32,2,235124,8,11,0,9,1,4,1,0,0,40,38,0
32,2,157287,9,13,2,11,0,4,1,0,0,40,38,0
20,2,344394,15,10,4,7,1,4,0,0,0,30,38,0
22,2,201799,11,9,4,11,3,4,0,0,0,40,38,0
31,2,236861,11,9,2,2,0,4,1,0,0,60,38,0
50,5,172970,11,9,2,13,0,4,1,0,0,40,32,0
48,2,62605,11,9,0,0,1,4,0,0,0,35,38,0
59,2,171015,15,10,4,0,3,4,0,0,0,34,38,0
25,0,55636,11,9,4,5,1,0,1,0,0,40,38,0
61,3,134768,15,10,2,11,0,4,1,0,0,40,38,0
23,2,165064,15,10,2,11,0,4,1,0,0,40,38,0
66,2,167711,11,9,6,11,1,4,0,0,0,40,38,1
44,2,120057,7,12,2,3,0,4,1,4386,0,45,38,1
64,2,134378,12,14,2,3,0,4,1,0,0,50,38,1
54,2,329266,11,9,2,2,0,4,1,0,0,44,38,1
26,2,247455,9,13,2,11,5,4,0,5178,0,42,38,1
21,2,236696,15,10,4,7,1,4,1,0,0,57,38,0
51,2,154342,12,14,2,9,0,4,1,7688,0,45,38,1
34,2,245173,11,9,0,11,1,4,1,0,1669,45,38,0
40,2,184655,7,12,4,7,2,4,1,0,0,25,38,0
25,2,274228,11,9,2,12,0,4,1,0,0,84,38,0
41,2,47902,15,10,2,11,0,4,1,0,0,35,38,1
26,2,34110,15,10,4,10,1,4,1,0,0,44,38,0
38,2,177154,11,9,2,7,0,4,1,0,0,40,38,0
41,2,224799,15,10,2,2,0,4,1,0,0,40,38,0
22,2,138504,15,10,4,0,4,2,0,0,0,30,38,0
32,2,328199,8,11,0,3,4,4,0,0,0,40,38,0
56,5,67662,12,14,0,9,1,4,0,0,0,39,38,0
19,2,212468,15,10,4,7,3,4,0,0,0,15,38,0
32,2,349028,11,9,2,2,0,4,1,0,0,40,38,0
32,2,86723,11,9,4,7,1,4,1,0,0,52,38,0
37,2,61299,15,10,2,2,0,4,1,0,0,45,38,0
27,2,423250,15,10,2,3,0,4,1,0,0,60,38,0
46,0,31141,15,10,0,13,1,4,1,0,0,40,38,0
50,4,170562,7,12,2,10,0,4,1,0,0,20,38,0
46,2,269045,14,15,2,9,0,2,1,0,0,40,38,1
54,2,115912,15,10,2,2,0,4,1,0,0,40,38,0
34,2,242984,11,9,2,3,0,4,1,0,1887,45,38,1
34,1,353270,8,11,4,2,3,4,0,0,0,40,38,0
43,2,145441,9,13,2,3,0,4,1,0,0,38,38,1
31,2,227146,9,13,2,11,0,4,1,0,0,55,38,1
47,2,47496,11,9,0,2,1,4,1,0,0,42,38,0
33,2,131776,9,13,0,9,4,4,0,914,0,40,10,0
50,4,186565,9,13,2,11,0,4,1,0,0,50,38,0
51,2,169364,15,10,0,5,1,4,0,0,0,40,20,0
22,2,141698,11,9,4,2,3,4,1,0,0,40,38,0
20,2,48121,11,9,4,5,3,4,1,0,0,40,38,0
50,4,343748,15,10,2,2,0,4,1,0,0,35,38,0
23,2,197613,15,10,4,0,1,4,0,0,0,40,38,0
34,2,191930,15,10,2,6,0,2,1,0,0,40,38,0
19,2,69770,15,10,4,7,3,4,1,0,0,20,38,0
28,2,30771,15,10,4,0,4,2,0,0,0,40,38,0
44,2,267717,12,14,2,9,0,4,1,0,0,42,38,1
64,2,114994,15,10,5,7,1,4,1,0,0,40,38,0
39,0,376455,14,15,2,9,0,4,1,0,1887,50,38,1
61,2,122246,2,8,2,7,5,4,0,0,0,40,38,0
30,4,176185,7,12,2,11,0,4,1,0,0,60,19,0
24,2,36058,9,13,4,11,1,4,1,0,0,50,38,0
37,2,143582,8,11,4,0,1,3,0,4101,0,35,38,0
39,2,179579,11,9,4,2,3,4,1,0,0,40,38,0
32,2,205019,7,12,4,11,1,2,1,0,0,50,38,0
53,2,150980,15,10,2,6,0,4,1,3137,0,40,38,0
42,4,69333,8,11,2,13,0,4,1,4386,0,80,38,1
75,4,213349,11,9,2,4,0,4,1,0,0,20,38,0
66,2,174491,11,9,2,5,0,4,1,0,0,40,38,0
30,2,63910,11,9,2,11,3,1,0,0,0,40,38,0
55,2,359972,9,13,2,3,0,4,1,0,1887,40,38,1
41,1,189956,9,13,2,9,5,2,0,0,0,40,38,1
29,2,89813,11,9,2,6,5,4,0,0,0,40,33,0
46,2,178829,12,14,3,3,1,4,1,0,0,70,38,1
17,2,184198,1,7,4,11,3,4,0,0,0,13,38,0
58,2,183810,15,10,2,3,0,4,1,0,0,40,38,0
36,2,126946,15,10,5,2,1,4,1,0,0,40,38,0
35,2,170263,11,9,0,3,4,4,0,0,0,40,38,0
28,2,54042,8,11,4,7,1,4,0,2463,0,35,38,0
41,2,320984,14,15,2,9,0,4,1,99999,0,65,38,1
37,2,69251,15,10,2,13,0,1,1,0,0,40,38,0
33,2,194901,11,9,2,2,0,4,1,0,0,45,38,0
64,2,216208,15,10,6,11,1,4,0,0,0,40,38,0
66,1,261062,12,14,6,9,1,4,0,0,0,40,38,0
43,2,101950,9,13,0,7,1,4,0,0,0,35,38,0
43,2,245487,11,9,2,2,0,3,1,0,0,40,25,0
23,2,248978,1,7,2,5,0,4,1,0,0,40,25,0
61,1,167670,9,13,3,9,1,4,1,0,0,40,38,0
50,0,299831,15,10,0,0,4,4,0,0,880,40,38,0
54,2,68985,12,14,2,11,0,4,1,0,0,55,38,1
22,5,334693,15,10,4,0,3,4,0,0,0,40,38,0
19,2,170720,2,8,4,7,3,4,1,0,0,16,38,0
41,4,97277,8,11,0,7,4,4,0,0,0,10,38,0
40,1,95639,11,9,4,2,2,0,1,0,0,40,38,0
42,2,313945,12,14,2,11,0,4,1,0,0,40,6,0
47,2,194772,8,11,2,6,0,4,1,0,0,40,38,1
38,4,257250,11,9,4,4,1,4,1,0,0,52,38,0
46,2,239439,11,9,5,6,3,2,0,0,0,40,38,0
37,2,34180,11,9,2,2,0,4,1,0,0,40,38,0
39,2,347434,6,5,2,5,0,4,1,0,0,43,25,0
52,5,189728,11,9,5,7,1,4,0,0,0,35,38,0
35,2,217274,15,10,2,6,0,4,1,0,0,50,38,0
42,2,193626,11,9,2,0,5,4,0,0,0,53,38,0
42,5,192397,15,10,0,0,3,4,0,0,0,38,38,0
30,2,103649,9,13,2,0,5,2,0,0,0,40,38,1
25,2,282313,0,6,4,5,3,2,1,0,1602,40,38,0
23,1,430828,15,10,5,3,4,2,1,0,0,40,38,0
35,2,220943,11,9,0,7,4,2,0,0,1594,40,38,0
26,2,31143,15,10,4,2,1,4,1,0,0,40,38,0
59,2,227386,0,6,2,2,0,4,1,0,0,40,38,0
24,5,43475,9,13,4,9,1,4,1,0,0,40,38,0
33,1,120064,9,13,4,9,1,4,0,0,0,45,38,0
30,2,165686,9,13,4,7,1,4,0,0,0,40,38,0
38,2,179262,15,10,0,0,4,4,0,0,0,30,38,0
31,1,178449,14,15,2,9,0,4,1,0,0,40,38,1
30,2,487330,15,10,2,6,0,4,1,0,0,30,38,0
27,2,97165,15,10,4,6,2,4,0,0,0,40,38,0
62,1,136787,11,9,0,13,2,4,1,0,0,40,38,0
28,2,177955,1,7,2,0,5,4,0,0,0,40,25,0
50,3,204447,15,10,0,10,1,4,1,0,0,40,38,0
44,2,456236,12,14,2,0,0,4,1,0,0,40,38,0
51,4,174824,11,9,4,4,1,4,1,8614,0,40,38,1
60,4,170114,6,5,2,4,0,4,1,0,1672,84,38,0
41,4,284086,8,11,0,11,1,4,1,0,0,60,38,0
39,2,106347,11,9,2,13,0,4,1,0,0,40,38,0
31,2,395170,8,11,2,7,5,0,0,0,0,24,25,0
35,2,190728,11,9,0,9,4,4,0,0,0,40,38,0
40,4,188436,11,9,5,3,2,4,1,0,0,40,38,0
41,2,49797,15,10,5,3,1,2,0,0,0,40,38,0
23,2,373550,8,11,2,2,0,4,1,0,0,40,38,0
37,2,161141,11,9,4,5,1,4,1,0,0,40,38,0
30,2,225053,11,9,2,3,0,4,1,0,0,50,38,0
40,2,294708,11,9,2,13,0,2,1,0,0,40,38,1
21,2,325923,15,10,4,12,3,4,1,0,0,35,38,0
23,2,157951,15,10,4,3,1,4,0,0,0,50,38,0
30,2,104052,11,9,4,6,1,4,1,0,1741,42,38,0
46,0,119890,8,11,5,12,1,3,0,0,0,30,38,0
41,5,70884,11,9,2,12,0,4,1,0,0,40,38,0
42,2,113147,7,12,2,9,0,2,1,0,0,40,38,0
28,2,169069,11,9,4,2,3,4,1,0,0,40,38,0
45,2,256649,11,9,2,6,0,2,1,0,0,40,38,0
40,2,106698,7,12,0,13,4,4,0,0,0,40,38,0
43,0,155106,9,13,2,5,0,4,1,0,0,53,38,0
19,2,72355,15,10,4,7,1,4,1,0,0,20,38,0
31,2,264864,11,9,2,6,5,0,0,0,0,40,38,0
39,1,344855,12,14,2,9,5,4,0,0,1977,20,38,1
32,2,183304,8,11,2,13,0,4,1,0,0,99,38,1
26,5,126327,7,12,4,0,4,2,0,0,0,40,38,0
23,2,167424,15,10,4,7,3,4,0,0,0,35,38,0
59,2,176647,11,9,2,2,0,4,1,0,0,40,38,1
19,2,93604,5,4,4,2,3,4,1,0,1602,32,38,0
48,2,141944,11,9,2,6,0,4,1,4386,0,40,38,1
49,2,195727,9,13,2,3,0,4,1,0,0,40,38,0
19,2,99246,1,7,4,6,1,4,0,0,0,25,38,0
34,2,49469,9,13,4,11,1,4,1,99999,0,50,38,1
63,2,213095,9,13,2,3,0,4,1,0,0,50,38,1
40,4,34007,11,9,2,4,0,4,1,0,0,70,38,1
37,2,105044,15,10,2,3,0,4,1,0,0,42,38,1
48,2,285335,1,7,2,3,0,4,1,0,0,50,38,0
43,4,99220,9,13,2,11,0,4,1,0,0,40,38,1
26,2,333108,11,9,0,11,1,4,1,0,0,40,38,0
53,4,137547,14,15,4,9,1,1,1,27828,0,40,29,1
43,2,227065,11,9,4,9,1,4,1,4650,0,40,38,0
33,2,243674,11,9,5,12,1,4,1,0,0,46,38,0
41,2,124692,15,10,2,3,3,4,1,0,0,40,38,1
39,2,196308,15,10,2,7,5,4,0,0,0,24,38,0
57,0,21626,15,10,0,7,1,4,1,0,0,40,38,0
32,5,198211,15,10,4,0,1,4,1,0,0,38,38,0
65,3,139272,9,13,2,11,0,4,1,99999,0,60,38,1
52,4,103794,8,11,0,9,1,4,0,0,0,35,38,0
48,2,125892,6,5,2,6,0,4,1,0,0,40,30,0
43,0,92775,8,11,0,2,1,4,1,0,0,40,38,0
54,2,398212,11,9,2,13,0,2,1,5013,0,40,38,0
42,2,402367,15,10,2,13,0,2,1,7688,0,45,38,1
25,2,220220,1,7,4,5,3,4,1,0,0,45,38,0
23,2,242375,11,9,4,7,1,4,0,0,0,30,38,0
52,2,82285,9,13,3,7,2,2,0,0,0,40,13,0
31,2,173858,14,15,2,12,0,1,1,0,0,40,18,0
48,2,234504,11,9,2,3,0,4,1,0,0,50,38,0
28,4,54683,15,10,4,2,1,4,1,0,1590,40,38,0
43,2,320277,9,13,2,3,0,4,1,0,0,40,38,0
23,2,253190,7,12,2,5,0,4,1,0,0,25,38,0
61,4,117387,1,7,2,3,0,4,1,0,0,20,38,0
31,1,189265,11,9,4,0,1,4,0,0,0,40,38,0
44,2,123572,6,5,2,6,0,2,1,0,0,40,38,0
58,2,242670,11,9,4,0,4,4,0,0,0,40,38,0
36,2,181721,0,6,4,4,3,2,1,0,0,60,38,0
41,2,147206,2,8,2,5,0,4,1,0,0,40,38,1
34,2,216864,11,9,0,7,4,4,0,0,3770,45,38,0
56,2,261232,11,9,4,2,1,4,1,0,0,40,38,0
40,2,342164,11,9,5,0,4,4,0,0,0,37,38,0
57,0,170603,15,10,2,0,0,4,1,0,0,40,38,1
35,1,233327,15,10,2,10,0,4,1,0,0,40,38,0
37,2,227597,15,10,2,2,0,4,1,0,0,40,38,0
44,2,168515,15,10,0,0,1,4,0,0,0,40,10,0
57,0,425161,12,14,2,11,0,4,1,15024,0,40,38,1
59,2,530099,15,10,2,2,0,4,1,0,1887,55,38,1
29,2,184078,11,9,4,7,2,4,0,0,0,40,38,0
38,2,617898,9,13,2,4,0,4,1,0,0,50,38,0
44,2,183342,14,15,2,3,0,4,1,0,0,55,38,1
46,4,51271,11,9,2,4,0,4,1,4386,0,70,38,0
21,2,200973,15,10,4,11,3,4,0,0,0,20,38,0
38,1,329980,11,9,4,2,1,4,1,0,1876,40,1,0
46,1,230979,9,13,0,9,1,4,0,4787,0,25,38,1
28,2,153546,1,7,0,7,4,4,0,0,0,40,38,0
26,2,270151,9,13,4,11,1,4,0,0,0,40,38,0
37,4,168496,11,9,0,5,3,4,1,0,0,10,38,0
41,4,134130,11,9,2,4,0,4,1,0,0,60,38,0
74,4,119129,11,9,2,11,0,4,1,0,2149,20,38,0
49,2,104542,11,9,0,0,1,4,0,0,0,40,38,0
36,2,202662,12,14,2,9,0,4,1,0,0,40,38,1
45,2,101977,15,10,2,11,0,4,1,0,0,45,38,0
27,2,40295,11,9,4,13,1,4,1,0,0,99,38,0
23,2,189830,15,10,2,7,0,2,1,0,0,50,38,0
19,2,458558,11,9,2,2,5,4,0,0,0,40,38,0
36,2,306646,9,13,2,3,0,4,1,0,0,55,38,1
54,2,257765,5,4,0,6,1,4,1,0,0,40,12,0
52,2,208630,11,9,0,0,4,4,0,0,1741,38,38,0
19,2,41400,11,9,4,5,3,4,1,0,0,30,38,0
20,2,109952,11,9,2,12,2,4,1,0,0,40,38,0
39,2,33886,11,9,2,13,0,4,1,0,0,60,38,0
36,5,223020,15,10,0,7,4,2,0,0,0,20,38,0
31,2,37546,9,13,2,3,5,4,0,0,1902,35,38,1
37,2,249720,9,13,4,0,4,2,0,0,0,27,38,0
28,4,35032,9,13,4,3,1,4,1,0,0,50,38,0
46,2,213611,5,4,3,8,4,4,0,0,1594,24,12,0
42,4,269733,12,14,2,11,0,4,1,99999,0,80,38,1
18,2,220836,1,7,4,7,1,4,0,0,0,20,38,0
59,2,216851,11,9,4,6,1,4,1,0,0,40,38,0
34,2,286675,11,9,2,13,0,4,1,0,0,40,38,0
24,2,33088,1,7,4,5,1,4,1,0,0,40,38,0
46,2,130364,11,9,4,2,4,4,1,0,0,40,38,0
30,1,47085,0,6,2,2,0,4,1,0,0,40,38,0
43,2,185670,3,2,6,9,4,4,0,0,0,21,25,0
44,1,83286,12,14,2,9,5,4,0,0,0,40,38,1
66,0,38621,8,11,6,7,4,2,0,3273,0,40,38,0
19,2,167087,11,9,4,0,1,4,0,0,0,40,38,0
40,2,237601,9,13,4,11,1,3,0,0,0,55,38,1
31,2,137952,15,10,2,7,0,3,1,0,0,40,32,0
18,2,155752,11,9,4,6,1,4,0,0,0,30,38,0
31,2,382368,1,7,2,2,0,4,1,0,0,40,38,0
27,2,194690,6,5,4,7,3,4,1,0,0,50,25,0
20,2,250165,11,9,2,11,0,4,1,0,0,40,38,0
32,2,200323,14,15,4,9,1,4,1,0,0,60,38,0
36,2,398931,9,13,2,9,0,4,1,0,1485,50,38,1
24,2,291979,11,9,4,4,1,4,1,0,0,40,38,0
38,5,272944,11,9,0,7,1,4,1,0,0,40,38,0
40,3,218558,9,13,2,3,0,4,1,0,0,45,38,1
52,3,134854,11,9,2,3,0,4,1,0,0,40,38,1
26,4,202560,15,10,4,9,3,4,0,0,0,35,38,0
37,3,27997,11,9,4,13,1,4,1,0,0,50,38,0
47,5,103406,11,9,2,12,0,4,1,0,0,40,38,0
37,4,181553,11,9,0,2,1,4,1,0,0,50,38,0
29,2,31360,15,10,4,4,3,4,1,0,0,40,38,0
47,2,275361,7,12,6,7,3,4,0,0,0,35,38,0
34,2,248754,1,7,4,6,1,4,1,0,0,40,38,0
54,2,294991,0,6,2,5,0,4,1,0,0,40,38,0
62,2,252668,12,14,4,9,1,4,1,0,0,70,38,0
28,2,149652,0,6,4,7,3,2,0,0,0,30,38,0
25,1,176616,11,9,4,7,3,4,1,0,0,40,38,0
29,2,35032,11,9,2,2,0,4,1,0,0,40,38,0
36,2,297449,9,13,0,9,1,4,1,14084,0,40,38,1
24,2,230229,4,3,4,6,2,4,1,0,0,40,25,0
35,2,452283,11,9,0,11,3,4,0,0,0,40,38,0
31,2,452405,13,1,4,7,2,4,0,0,0,35,25,0
44,2,160323,11,9,4,2,1,2,1,0,0,40,38,0
32,1,168387,12,14,2,9,0,4,1,0,0,50,38,0
44,3,168845,11,9,2,11,5,4,0,0,0,60,38,0
34,5,171216,9,13,4,9,3,4,1,0,0,50,38,0
50,2,138358,0,6,5,0,1,2,0,0,0,47,22,0
49,2,72333,15,10,0,0,1,1,0,0,0,40,38,0
50,3,101094,12,14,2,11,0,4,1,0,0,55,38,0
31,2,109428,7,12,2,0,5,4,0,0,1740,40,38,0
52,2,29658,11,9,2,0,0,4,1,0,0,40,38,0
26,2,187891,11,9,4,0,1,2,1,0,0,40,38,0
45,4,67716,15,10,2,3,0,4,1,0,0,60,38,0
58,1,311409,12,14,2,9,0,2,1,7688,0,30,38,1
41,2,112763,11,9,6,11,1,4,0,0,0,40,38,0
68,2,195868,9,13,2,11,0,4,1,20051,0,40,38,1
25,2,212495,9,13,4,3,3,4,1,0,1340,40,38,0
21,4,236769,5,4,4,2,1,4,1,0,0,40,38,0
51,2,162944,11,9,2,2,0,4,1,0,0,40,38,0
33,2,195576,11,9,2,3,0,4,1,4386,0,60,38,0
52,2,213209,15,10,2,2,0,4,1,0,0,40,38,1
35,2,403037,11,9,5,0,4,4,0,0,0,40,38,0
47,2,343742,11,9,5,2,4,2,1,0,0,40,38,0
74,2,161387,11,9,0,5,1,4,0,0,0,16,38,0
27,2,257302,7,12,2,12,5,4,0,0,0,38,38,0
30,2,255004,7,12,0,11,1,4,1,0,0,52,38,0
26,2,333541,11,9,4,7,1,4,1,0,0,24,38,0
21,2,112137,15,10,4,9,2,1,0,0,0,20,34,0
37,2,215310,11,9,2,2,0,4,1,0,0,50,38,1
47,4,158451,15,10,0,7,1,4,0,0,0,45,38,0
35,2,149347,15,10,2,2,0,4,1,0,0,45,38,0
57,2,191318,12,14,2,9,0,4,1,0,0,40,38,1
34,2,226872,9,13,0,11,1,4,0,0,0,40,38,0
19,2,264593,15,10,4,11,2,4,1,0,0,40,38,0
58,1,223214,11,9,2,7,0,4,1,0,0,40,38,0
50,1,172175,14,15,2,9,0,4,1,0,0,40,38,1
24,2,206827,15,10,4,11,3,4,0,5060,0,30,38,0
65,1,205024,11,9,2,7,0,4,1,0,0,8,38,0
31,0,484669,15,10,4,12,1,4,1,0,0,40,38,0
20,2,228686,1,7,2,7,0,4,1,0,0,40,38,0
27,2,153291,14,15,2,9,5,4,0,0,0,50,38,1
34,2,199864,15,10,2,0,5,4,0,0,2057,40,38,0
22,2,194630,9,13,4,11,1,4,1,0,0,45,38,0
26,2,335998,11,9,4,11,1,4,0,0,0,38,38,0
30,2,270886,15,10,4,7,3,4,0,0,0,40,38,0
38,2,119741,12,14,2,2,0,2,1,0,0,40,38,1
29,2,71860,11,9,2,4,0,4,1,0,0,60,38,0
49,2,176341,9,13,4,12,4,1,0,0,0,40,18,0
24,2,102323,11,9,4,6,3,4,1,0,0,40,38,0
39,2,139647,15,10,0,3,4,4,0,0,0,56,38,0
23,2,435835,11,9,4,11,1,4,1,0,1669,55,38,0
38,2,405284,9,13,4,7,3,4,0,0,0,35,38,0
56,2,32446,15,10,2,2,0,4,1,0,0,40,38,1
40,1,370502,15,10,2,5,0,4,1,0,0,40,25,0
34,2,189759,9,13,2,3,0,4,1,0,1977,45,38,1
58,1,98361,11,9,2,3,0,4,1,0,0,50,38,0
36,2,66173,7,12,2,11,5,4,0,0,0,15,38,0
34,2,178615,11,9,2,6,0,4,1,0,0,40,38,0
46,2,345073,11,9,0,3,1,4,1,0,0,48,38,1
34,2,163110,9,13,2,2,0,4,1,0,0,45,38,1
51,2,293196,10,16,2,9,0,4,1,15024,0,60,19,1
29,2,115677,9,13,4,12,1,4,1,0,0,40,38,0
20,2,472789,3,2,4,4,1,4,1,0,0,30,7,0
44,2,147110,15,10,0,0,3,4,1,14344,0,40,38,1
51,1,203334,10,16,0,3,1,4,0,0,0,45,38,1
35,1,185769,15,10,2,7,0,4,1,0,0,40,38,0
47,4,355978,10,16,2,13,0,4,1,0,2002,45,38,0
39,2,252327,5,4,4,7,3,4,1,0,0,40,25,0
63,2,171635,9,13,2,11,0,4,1,0,0,40,38,0
46,2,110171,15,10,2,2,0,4,1,7688,0,40,38,1
33,2,231043,11,9,2,2,0,4,1,0,0,50,38,1
26,2,284343,9,13,4,9,1,4,1,0,0,50,38,0
30,2,296453,11,9,4,2,1,4,1,0,0,35,38,0
39,2,184801,9,13,2,9,0,4,1,0,0,40,38,1
49,2,105444,2,8,2,6,0,4,1,0,0,39,38,0
35,2,91839,9,13,2,7,0,0,1,7688,0,20,38,1
27,2,106758,11,9,0,0,4,4,0,0,0,45,38,0
20,2,158206,15,10,4,11,1,4,1,0,0,30,38,0
37,2,335716,11,9,0,11,4,4,0,0,0,40,38,0
54,4,278230,15,10,0,4,4,4,0,10520,0,30,38,1
